optimizer,method,iteration,energy,energy_global,is_stage_boundary
adam,standard,75,-1.4727319674162853,-1.4727319674162853,0
adam,standard,76,-1.4960097497366291,-1.4960097497366291,0
adam,standard,77,-1.5182383971646565,-1.5182383971646565,0
adam,standard,78,-1.5392508887001268,-1.5392508887001268,0
adam,standard,79,-1.5588896858865435,-1.5588896858865435,0
adam,standard,80,-1.5770298794576565,-1.5770298794576565,0
adam,standard,81,-1.5935911132372556,-1.5935911132372556,0
adam,standard,82,-1.60853100970963,-1.60853100970963,0
adam,standard,83,-1.6218325891958172,-1.6218325891958172,0
adam,standard,84,-1.6335038858491064,-1.6335038858491064,0
adam,standard,85,-1.6435944965069589,-1.6435944965069589,0
adam,standard,86,-1.652214695577986,-1.652214695577986,0
adam,standard,87,-1.659535610733534,-1.659535610733534,0
adam,standard,88,-1.6657603214060221,-1.6657603214060221,0
adam,standard,89,-1.6710775227819088,-1.6710775227819088,0
adam,standard,90,-1.675624526618691,-1.675624526618691,0
adam,standard,91,-1.6794815711005182,-1.6794815711005182,0
adam,standard,92,-1.6826981278592663,-1.6826981278592663,0
adam,standard,93,-1.685331682284178,-1.685331682284178,0
adam,standard,94,-1.68747482278503,-1.68747482278503,0
adam,standard,95,-1.6892574726971261,-1.6892574726971261,0
adam,standard,96,-1.6908270797192313,-1.6908270797192313,0
adam,standard,97,-1.692319679602884,-1.692319679602884,0
adam,standard,98,-1.6938351973597183,-1.6938351973597183,0
adam,standard,99,-1.6954244325222758,-1.6954244325222758,0
adam,standard,100,-1.6970885783103524,-1.6970885783103524,0
adam,standard,101,-1.698788512267186,-1.698788512267186,0
adam,standard,102,-1.7004603798807318,-1.7004603798807318,0
adam,standard,103,-1.702033948825816,-1.702033948825816,0
adam,standard,104,-1.70344969005001,-1.70344969005001,0
adam,standard,105,-1.7046704683227083,-1.7046704683227083,0
adam,standard,106,-1.705685302218543,-1.705685302218543,0
adam,standard,107,-1.706505655886251,-1.706505655886251,0
adam,standard,108,-1.7071574863923564,-1.7071574863923564,0
adam,standard,109,-1.7076730524556722,-1.7076730524556722,0
adam,standard,110,-1.7080850833868804,-1.7080850833868804,0
adam,standard,111,-1.7084237505994726,-1.7084237505994726,0
adam,standard,112,-1.7087155284056406,-1.7087155284056406,0
adam,standard,113,-1.7089828478554145,-1.7089828478554145,0
adam,standard,114,-1.709243828117268,-1.709243828117268,0
adam,standard,115,-1.709511711774728,-1.709511711774728,0
adam,standard,116,-1.7097939010122385,-1.7097939010122385,0
adam,standard,117,-1.7100909451003747,-1.7100909451003747,0
adam,standard,118,-1.7103963819249413,-1.7103963819249413,0
adam,standard,119,-1.7106984146208448,-1.7106984146208448,0
adam,standard,120,-1.7109835548551133,-1.7109835548551133,0
adam,standard,121,-1.7112409772025186,-1.7112409772025186,0
adam,standard,122,-1.7114655204696672,-1.7114655204696672,0
adam,standard,123,-1.7116578706325951,-1.7116578706325951,0
adam,standard,124,-1.7118221524085053,-1.7118221524085053,0
adam,standard,125,-1.7119626922165865,-1.7119626922165865,0
adam,standard,126,-1.7120819689736375,-1.7120819689736375,0
adam,standard,127,-1.7121806647933115,-1.7121806647933115,0
adam,standard,128,-1.7122592173265647,-1.7122592173265647,0
adam,standard,129,-1.7123194668519783,-1.7123194668519783,0
adam,standard,130,-1.7123652786876764,-1.7123652786876764,0
adam,standard,131,-1.712401943724906,-1.712401943724906,0
adam,standard,132,-1.7124349402335561,-1.7124349402335561,0
adam,standard,133,-1.7124688223885103,-1.7124688223885103,0
adam,standard,134,-1.712506673626075,-1.712506673626075,0
adam,standard,135,-1.7125501185861047,-1.7125501185861047,0
adam,standard,136,-1.7125996397819916,-1.7125996397819916,0
adam,standard,137,-1.7126549457563207,-1.7126549457563207,0
adam,standard,138,-1.7127152611420364,-1.7127152611420364,0
adam,standard,139,-1.7127795257063234,-1.7127795257063234,0
adam,standard,140,-1.712846544743132,-1.712846544743132,0
adam,standard,141,-1.7129151289185038,-1.7129151289185038,0
adam,standard,142,-1.7129842219244302,-1.7129842219244302,0
adam,standard,143,-1.7130529775834424,-1.7130529775834424,0
adam,standard,144,-1.713120755051331,-1.713120755051331,0
adam,standard,145,-1.7131870561286173,-1.7131870561286173,0
adam,standard,146,-1.7132514802919137,-1.7132514802919137,0
adam,standard,147,-1.7133137572169554,-1.7133137572169554,0
adam,standard,148,-1.7133738335969353,-1.7133738335969353,0
adam,standard,149,-1.7134319191800904,-1.7134319191800904,0
adam,standard,150,-1.713488415078311,-1.713488415078311,0
adam,standard,151,-1.7135437473340134,-1.7135437473340134,0
adam,standard,152,-1.713598216685721,-1.713598216685721,0
adam,standard,153,-1.7136519654324203,-1.7136519654324203,0
adam,standard,154,-1.713705062735194,-1.713705062735194,0
adam,standard,155,-1.713757613772063,-1.713757613772063,0
adam,standard,156,-1.7138097911780847,-1.7138097911780847,0
adam,standard,157,-1.713861767508196,-1.713861767508196,0
adam,standard,158,-1.7139136159295623,-1.7139136159295623,0
adam,standard,159,-1.7139652666182164,-1.7139652666182164,0
adam,standard,160,-1.7140165523536415,-1.7140165523536415,0
adam,standard,161,-1.7140673064420733,-1.7140673064420733,0
adam,standard,162,-1.7141174482370118,-1.7141174482370118,0
adam,standard,163,-1.7141670153627386,-1.7141670153627386,0
adam,standard,164,-1.714216142895449,-1.714216142895449,0
adam,standard,165,-1.7142650135257427,-1.7142650135257427,0
adam,standard,166,-1.7143138032610779,-1.7143138032610779,0
adam,standard,167,-1.7143626390216167,-1.7143626390216167,0
adam,standard,168,-1.7144115781153928,-1.7144115781153928,0
adam,standard,169,-1.714460613202918,-1.714460613202918,0
adam,standard,170,-1.714509696550513,-1.714509696550513,0
adam,standard,171,-1.7145587688001074,-1.7145587688001074,0
adam,standard,172,-1.7146077780415931,-1.7146077780415931,0
adam,standard,173,-1.714656684919258,-1.714656684919258,0
adam,standard,174,-1.7147054599541514,-1.7147054599541514,0
adam,standard,175,-1.7147540816344116,-1.7147540816344116,0
adam,standard,176,-1.7148025383292798,-1.7148025383292798,0
adam,standard,177,-1.7148508309832602,-1.7148508309832602,0
adam,standard,178,-1.714898972608424,-1.714898972608424,0
adam,standard,179,-1.7149469838969866,-1.7149469838969866,0
adam,standard,180,-1.7149948871084308,-1.7149948871084308,0
adam,standard,181,-1.7150427003005622,-1.7150427003005622,0
adam,standard,182,-1.7150904326902903,-1.7150904326902903,0
adam,standard,183,-1.7151380818622302,-1.7151380818622302,0
adam,standard,184,-1.7151856343098415,-1.7151856343098415,0
adam,standard,185,-1.7152330701549703,-1.7152330701549703,0
adam,standard,186,-1.7152803703129613,-1.7152803703129613,0
adam,standard,187,-1.7153275221865099,-1.7153275221865099,0
adam,standard,188,-1.7153745206816378,-1.7153745206816378,0
adam,standard,189,-1.7154213646277783,-1.7154213646277783,0
adam,standard,190,-1.715468051747764,-1.715468051747764,0
adam,standard,191,-1.7155145757781547,-1.7155145757781547,0
adam,standard,192,-1.715560927247862,-1.715560927247862,0
adam,standard,193,-1.7156070967181771,-1.7156070967181771,0
adam,standard,194,-1.7156530778758612,-1.7156530778758612,0
adam,standard,195,-1.715698868384192,-1.715698868384192,0
adam,standard,196,-1.715744468177888,-1.715744468177888,0
adam,standard,197,-1.7157898766357687,-1.7157898766357687,0
adam,standard,198,-1.7158350906351867,-1.7158350906351867,0
adam,standard,199,-1.7158801045826166,-1.7158801045826166,0
adam,standard,200,-1.715924911900577,-1.715924911900577,0
adam,standard,201,-1.7159695064376679,-1.7159695064376679,0
adam,standard,202,-1.7160138826317708,-1.7160138826317708,0
adam,standard,203,-1.7160580345542342,-1.7160580345542342,0
adam,standard,204,-1.716101954953928,-1.716101954953928,0
adam,standard,205,-1.7161456352544027,-1.7161456352544027,0
adam,standard,206,-1.7161890664636283,-1.7161890664636283,0
adam,standard,207,-1.7162322401982153,-1.7162322401982153,0
adam,standard,208,-1.7162751491523545,-1.7162751491523545,0
adam,standard,209,-1.7163177870111752,-1.7163177870111752,0
adam,standard,210,-1.7163601482282969,-1.7163601482282969,0
adam,standard,211,-1.716402227937591,-1.716402227937591,0
adam,standard,212,-1.7164440219110235,-1.7164440219110235,0
adam,standard,213,-1.7164855263777656,-1.7164855263777656,0
adam,standard,214,-1.7165267377151296,-1.7165267377151296,0
adam,standard,215,-1.7165676521905633,-1.7165676521905633,0
adam,standard,216,-1.7166082658695991,-1.7166082658695991,0
adam,standard,217,-1.7166485746289843,-1.7166485746289843,0
adam,standard,218,-1.7166885741567852,-1.7166885741567852,0
adam,standard,219,-1.7167282599227884,-1.7167282599227884,0
adam,standard,220,-1.7167676272060628,-1.7167676272060628,0
adam,standard,221,-1.7168066712422525,-1.7168066712422525,0
adam,standard,222,-1.7168453874441358,-1.7168453874441358,0
adam,standard,223,-1.7168837715868126,-1.7168837715868126,0
adam,standard,224,-1.7169218198856897,-1.7169218198856897,0
adam,standard,225,-1.7169595289688095,-1.7169595289688095,0
adam,standard,226,-1.716996895783723,-1.716996895783723,0
adam,standard,227,-1.7170339174806732,-1.7170339174806732,0
adam,standard,228,-1.7170705913105815,-1.7170705913105815,0
adam,standard,229,-1.7171069145726565,-1.7171069145726565,0
adam,standard,230,-1.7171428846232377,-1.7171428846232377,0
adam,standard,231,-1.7171784989214924,-1.7171784989214924,0
adam,standard,232,-1.717213755071476,-1.717213755071476,0
adam,standard,233,-1.7172486508403608,-1.7172486508403608,0
adam,standard,234,-1.7172831841630625,-1.7172831841630625,0
adam,standard,235,-1.717317353150191,-1.717317353150191,0
adam,standard,236,-1.7173511560980474,-1.7173511560980474,0
adam,standard,237,-1.7173845914848183,-1.7173845914848183,0
adam,standard,238,-1.7174176579459457,-1.7174176579459457,0
adam,standard,239,-1.7174503542431094,-1.7174503542431094,0
adam,standard,240,-1.7174826792485063,-1.7174826792485063,0
adam,standard,241,-1.7175146319523553,-1.7175146319523553,0
adam,standard,242,-1.7175462114820699,-1.7175462114820699,0
adam,standard,243,-1.7175774171163833,-1.7175774171163833,0
adam,standard,244,-1.7176082482878638,-1.7176082482878638,0
adam,standard,245,-1.7176387045792227,-1.7176387045792227,0
adam,standard,246,-1.7176687857217918,-1.7176687857217918,0
adam,standard,247,-1.717698491598336,-1.717698491598336,0
adam,standard,248,-1.7177278222457852,-1.7177278222457852,0
adam,standard,249,-1.7177567778517295,-1.7177567778517295,0
adam,standard,250,-1.717785358743846,-1.717785358743846,0
adam,standard,251,-1.7178135653779723,-1.7178135653779723,0
adam,standard,252,-1.7178413983325913,-1.7178413983325913,0
adam,standard,253,-1.7178688583116168,-1.7178688583116168,0
adam,standard,254,-1.7178959461493357,-1.7178959461493357,0
adam,standard,255,-1.7179226628094875,-1.7179226628094875,0
adam,standard,256,-1.7179490093765613,-1.7179490093765613,0
adam,standard,257,-1.717974987045463,-1.717974987045463,0
adam,standard,258,-1.7180005971169343,-1.7180005971169343,0
adam,standard,259,-1.7180258410000995,-1.7180258410000995,0
adam,standard,260,-1.7180507202168935,-1.7180507202168935,0
adam,standard,261,-1.7180752364026581,-1.7180752364026581,0
adam,standard,262,-1.718099391301861,-1.718099391301861,0
adam,standard,263,-1.7181231867623687,-1.7181231867623687,0
adam,standard,264,-1.7181466247310468,-1.7181466247310468,0
adam,standard,265,-1.7181697072510167,-1.7181697072510167,0
adam,standard,266,-1.7181924364589372,-1.7181924364589372,0
adam,standard,267,-1.7182148145815141,-1.7182148145815141,0
adam,standard,268,-1.7182368439317277,-1.7182368439317277,0
adam,standard,269,-1.7182585269052508,-1.7182585269052508,0
adam,standard,270,-1.7182798659772238,-1.7182798659772238,0
adam,standard,271,-1.7183008636992796,-1.7183008636992796,0
adam,standard,272,-1.7183215226966084,-1.7183215226966084,0
adam,standard,273,-1.7183418456651511,-1.7183418456651511,0
adam,standard,274,-1.7183618353685686,-1.7183618353685686,0
adam,standard,275,-1.7183814946349731,-1.7183814946349731,0
adam,standard,276,-1.7184008263536033,-1.7184008263536033,0
adam,standard,277,-1.7184198334718328,-1.7184198334718328,0
adam,standard,278,-1.7184385189924143,-1.7184385189924143,0
adam,standard,279,-1.71845688597074,-1.71845688597074,0
adam,standard,280,-1.7184749375119102,-1.7184749375119102,0
adam,standard,281,-1.7184926767678126,-1.7184926767678126,0
adam,standard,282,-1.7185101069343363,-1.7185101069343363,0
adam,standard,283,-1.7185272312487458,-1.7185272312487458,0
adam,standard,284,-1.7185440529867393,-1.7185440529867393,0
adam,standard,285,-1.7185605754592277,-1.7185605754592277,0
adam,standard,286,-1.7185768020091172,-1.7185768020091172,0
adam,standard,287,-1.7185927360084483,-1.7185927360084483,0
adam,standard,288,-1.7186083808559705,-1.7186083808559705,0
adam,standard,289,-1.7186237399748692,-1.7186237399748692,0
adam,standard,290,-1.7186388168103783,-1.7186388168103783,0
adam,standard,291,-1.718653614827295,-1.718653614827295,0
adam,standard,292,-1.7186681375074864,-1.7186681375074864,0
adam,standard,293,-1.7186823883475528,-1.7186823883475528,0
adam,standard,294,-1.718696370856584,-1.718696370856584,0
adam,standard,295,-1.7187100885539641,-1.7187100885539641,0
adam,standard,296,-1.7187235449670937,-1.7187235449670937,0
adam,standard,297,-1.7187367436291676,-1.7187367436291676,0
adam,standard,298,-1.7187496880769058,-1.7187496880769058,0
adam,standard,299,-1.718762381848468,-1.718762381848468,0
adam,standard,300,-1.7187748284814752,-1.7187748284814752,0
adam,standard,301,-1.7187870315110856,-1.7187870315110856,0
adam,standard,302,-1.7187989944681943,-1.7187989944681943,0
adam,standard,303,-1.7188107208776264,-1.7188107208776264,0
adam,standard,304,-1.718822214256397,-1.718822214256397,0
adam,standard,305,-1.718833478112057,-1.718833478112057,0
adam,standard,306,-1.718844515941083,-1.718844515941083,0
adam,standard,307,-1.7188553312272936,-1.7188553312272936,0
adam,standard,308,-1.7188659274403764,-1.7188659274403764,0
adam,standard,309,-1.718876308034422,-1.718876308034422,0
adam,standard,310,-1.7188864764465357,-1.7188864764465357,0
adam,standard,311,-1.7188964360954682,-1.7188964360954682,0
adam,standard,312,-1.71890619038032,-1.71890619038032,0
adam,standard,313,-1.7189157426792852,-1.7189157426792852,0
adam,standard,314,-1.7189250963485185,-1.7189250963485185,0
adam,standard,315,-1.7189342547210387,-1.7189342547210387,0
adam,standard,316,-1.7189432211056563,-1.7189432211056563,0
adam,standard,317,-1.718951998786001,-1.718951998786001,0
adam,standard,318,-1.7189605910195187,-1.7189605910195187,0
adam,standard,319,-1.7189690010365735,-1.7189690010365735,0
adam,standard,320,-1.7189772320395929,-1.7189772320395929,0
adam,standard,321,-1.7189852872022424,-1.7189852872022424,0
adam,standard,322,-1.7189931696686866,-1.7189931696686866,0
adam,standard,323,-1.7190008825528775,-1.7190008825528775,0
adam,standard,324,-1.719008428937877,-1.719008428937877,0
adam,standard,325,-1.7190158118752523,-1.7190158118752523,0
adam,standard,326,-1.7190230343844828,-1.7190230343844828,0
adam,standard,327,-1.7190300994524244,-1.7190300994524244,0
adam,standard,328,-1.7190370100328487,-1.7190370100328487,0
adam,standard,329,-1.7190437690459592,-1.7190437690459592,0
adam,standard,330,-1.719050379377994,-1.719050379377994,0
adam,standard,331,-1.7190568438808522,-1.7190568438808522,0
adam,standard,332,-1.7190631653717403,-1.7190631653717403,0
adam,standard,333,-1.719069346632888,-1.719069346632888,0
adam,standard,334,-1.7190753904112845,-1.7190753904112845,0
adam,standard,335,-1.7190812994184332,-1.7190812994184332,0
adam,standard,336,-1.7190870763301622,-1.7190870763301622,0
adam,standard,337,-1.7190927237864622,-1.7190927237864622,0
adam,standard,338,-1.7190982443913294,-1.7190982443913294,0
adam,standard,339,-1.7191036407126816,-1.7191036407126816,0
adam,standard,340,-1.7191089152822636,-1.7191089152822636,0
adam,standard,341,-1.7191140705956145,-1.7191140705956145,0
adam,standard,342,-1.719119109112026,-1.719119109112026,0
adam,standard,343,-1.7191240332545532,-1.7191240332545532,0
adam,standard,344,-1.7191288454100468,-1.7191288454100468,0
adam,standard,345,-1.7191335479291852,-1.7191335479291852,0
adam,standard,346,-1.7191381431265684,-1.7191381431265684,0
adam,standard,347,-1.7191426332807858,-1.7191426332807858,0
adam,standard,348,-1.719147020634548,-1.719147020634548,0
adam,standard,349,-1.7191513073948124,-1.7191513073948124,0
adam,standard,350,-1.7191554957329305,-1.7191554957329305,0
adam,standard,351,-1.719159587784824,-1.719159587784824,0
adam,standard,352,-1.7191635856511724,-1.7191635856511724,0
adam,standard,353,-1.7191674913976027,-1.7191674913976027,0
adam,standard,354,-1.7191713070549153,-1.7191713070549153,0
adam,standard,355,-1.7191750346193202,-1.7191750346193202,0
adam,standard,356,-1.7191786760526724,-1.7191786760526724,0
adam,standard,357,-1.7191822332827413,-1.7191822332827413,0
adam,standard,358,-1.71918570820347,-1.71918570820347,0
adam,standard,359,-1.7191891026752628,-1.7191891026752628,0
adam,standard,360,-1.7191924185252845,-1.7191924185252845,0
adam,standard,361,-1.7191956575477458,-1.7191956575477458,0
adam,standard,362,-1.7191988215042446,-1.7191988215042446,0
adam,standard,363,-1.719201912124049,-1.719201912124049,0
adam,standard,364,-1.7192049311044575,-1.7192049311044575,0
adam,standard,365,-1.7192078801111292,-1.7192078801111292,0
adam,standard,366,-1.7192107607784082,-1.7192107607784082,0
adam,standard,367,-1.71921357470971,-1.71921357470971,0
adam,standard,368,-1.7192163234778322,-1.7192163234778322,0
adam,standard,369,-1.7192190086253514,-1.7192190086253514,0
adam,standard,370,-1.7192216316649824,-1.7192216316649824,0
adam,standard,371,-1.719224194079933,-1.719224194079933,0
adam,standard,372,-1.7192266973242958,-1.7192266973242958,0
adam,standard,373,-1.7192291428234043,-1.7192291428234043,0
adam,standard,374,-1.7192315319742488,-1.7192315319742488,0
adam,standard,375,-1.719233866145805,-1.719233866145805,0
adam,standard,376,-1.7192361466794854,-1.7192361466794854,0
adam,standard,377,-1.7192383748894713,-1.7192383748894713,0
adam,standard,378,-1.7192405520631189,-1.7192405520631189,0
adam,standard,379,-1.719242679461359,-1.719242679461359,0
adam,standard,380,-1.719244758319082,-1.719244758319082,0
adam,standard,381,-1.719246789845504,-1.719246789845504,0
adam,standard,382,-1.7192487752245926,-1.7192487752245926,0
adam,standard,383,-1.7192507156154357,-1.7192507156154357,0
adam,standard,384,-1.719252612152636,-1.719252612152636,0
adam,standard,385,-1.7192544659467006,-1.7192544659467006,0
adam,standard,386,-1.7192562780844098,-1.7192562780844098,0
adam,standard,387,-1.719258049629242,-1.719258049629242,0
adam,standard,388,-1.7192597816217206,-1.7192597816217206,0
adam,standard,389,-1.7192614750798103,-1.7192614750798103,0
adam,standard,390,-1.7192631309993038,-1.7192631309993038,0
adam,standard,391,-1.7192647503541911,-1.7192647503541911,0
adam,standard,392,-1.7192663340970404,-1.7192663340970404,0
adam,standard,393,-1.719267883159369,-1.719267883159369,0
adam,standard,394,-1.7192693984520113,-1.7192693984520113,0
adam,standard,395,-1.7192708808655028,-1.7192708808655028,0
adam,standard,396,-1.7192723312704141,-1.7192723312704141,0
adam,standard,397,-1.719273750517745,-1.719273750517745,0
adam,standard,398,-1.7192751394392694,-1.7192751394392694,0
adam,standard,399,-1.7192764988478837,-1.7192764988478837,0
adam,standard,400,-1.7192778295379707,-1.7192778295379707,0
adam,standard,401,-1.7192791322857413,-1.7192791322857413,0
adam,standard,402,-1.71928040784958,-1.71928040784958,0
adam,standard,403,-1.719281656970389,-1.719281656970389,0
adam,standard,404,-1.7192828803719122,-1.7192828803719122,0
adam,standard,405,-1.7192840787610997,-1.7192840787610997,0
adam,standard,406,-1.719285252828392,-1.719285252828392,0
adam,standard,407,-1.719286403248089,-1.719286403248089,0
adam,standard,408,-1.7192875306786362,-1.7192875306786362,0
adam,standard,409,-1.7192886357629626,-1.7192886357629626,0
adam,standard,410,-1.7192897191287908,-1.7192897191287908,0
adam,standard,411,-1.7192907813889384,-1.7192907813889384,0
adam,standard,412,-1.7192918231416257,-1.7192918231416257,0
adam,standard,413,-1.719292844970783,-1.719292844970783,0
adam,standard,414,-1.7192938474463293,-1.7192938474463293,0
adam,standard,415,-1.7192948311244867,-1.7192948311244867,0
adam,standard,416,-1.7192957965480506,-1.7192957965480506,0
adam,standard,417,-1.7192967442466727,-1.7192967442466727,0
adam,standard,418,-1.7192976747371584,-1.7192976747371584,0
adam,standard,419,-1.7192985885237173,-1.7192985885237173,0
adam,standard,420,-1.719299486098242,-1.719299486098242,0
adam,standard,421,-1.7193003679405896,-1.7193003679405896,0
adam,standard,422,-1.7193012345188234,-1.7193012345188234,0
adam,standard,423,-1.7193020862894663,-1.7193020862894663,0
adam,standard,424,-1.7193029236977864,-1.7193029236977864,0
adam,standard,425,-1.7193037471779984,-1.7193037471779984,0
adam,standard,426,-1.7193045571535581,-1.7193045571535581,0
adam,standard,427,-1.7193053540373653,-1.7193053540373653,0
adam,standard,428,-1.719306138232015,-1.719306138232015,0
adam,standard,429,-1.7193069101300207,-1.7193069101300207,0
adam,standard,430,-1.7193076701140726,-1.7193076701140726,0
adam,standard,431,-1.7193084185572158,-1.7193084185572158,0
adam,standard,432,-1.7193091558231026,-1.7193091558231026,0
adam,standard,433,-1.7193098822662016,-1.7193098822662016,0
adam,standard,434,-1.7193105982320012,-1.7193105982320012,0
adam,standard,435,-1.7193113040572323,-1.7193113040572323,0
adam,standard,436,-1.7193120000700537,-1.7193120000700537,0
adam,standard,437,-1.719312686590267,-1.719312686590267,0
adam,standard,438,-1.7193133639295164,-1.7193133639295164,0
adam,standard,439,-1.719314032391462,-1.719314032391462,0
adam,standard,440,-1.7193146922719837,-1.7193146922719837,0
adam,standard,441,-1.719315343859368,-1.719315343859368,0
adam,standard,442,-1.7193159874344812,-1.7193159874344812,0
adam,standard,443,-1.7193166232709554,-1.7193166232709554,0
adam,standard,444,-1.7193172516353483,-1.7193172516353483,0
adam,standard,445,-1.719317872787333,-1.719317872787333,0
adam,standard,446,-1.7193184869798603,-1.7193184869798603,0
adam,standard,447,-1.7193190944593184,-1.7193190944593184,0
adam,standard,448,-1.7193196954656818,-1.7193196954656818,0
adam,standard,449,-1.7193202902326963,-1.7193202902326963,0
adam,standard,450,-1.7193208789880123,-1.7193208789880123,0
adam,standard,451,-1.7193214619533488,-1.7193214619533488,0
adam,standard,452,-1.7193220393446285,-1.7193220393446285,0
adam,standard,453,-1.7193226113721212,-1.7193226113721212,0
adam,standard,454,-1.7193231782406098,-1.7193231782406098,0
adam,standard,455,-1.719323740149495,-1.719323740149495,0
adam,standard,456,-1.719324297292957,-1.719324297292957,0
adam,standard,457,-1.7193248498600744,-1.7193248498600744,0
adam,standard,458,-1.7193253980349588,-1.7193253980349588,0
adam,standard,459,-1.7193259419968774,-1.7193259419968774,0
adam,standard,460,-1.7193264819203862,-1.7193264819203862,0
adam,standard,461,-1.7193270179754323,-1.7193270179754323,0
adam,standard,462,-1.7193275503275047,-1.7193275503275047,0
adam,standard,463,-1.719328079137712,-1.719328079137712,0
adam,standard,464,-1.7193286045629221,-1.7193286045629221,0
adam,standard,465,-1.719329126755873,-1.719329126755873,0
adam,standard,466,-1.7193296458652572,-1.7193296458652572,0
adam,standard,467,-1.7193301620358523,-1.7193301620358523,0
adam,standard,468,-1.7193306754086217,-1.7193306754086217,0
adam,standard,469,-1.7193311861207898,-1.7193311861207898,0
adam,standard,470,-1.719331694305979,-1.719331694305979,0
adam,standard,471,-1.719332200094285,-1.719332200094285,0
adam,standard,472,-1.7193327036123578,-1.7193327036123578,0
adam,standard,473,-1.7193332049835206,-1.7193332049835206,0
adam,standard,474,-1.719333704327846,-1.719333704327846,0
