optimizer,method,iteration,evals,energy,energy_global,is_stage_boundary
spsa,standard,185,372.0,-35.991435906358575,-35.991435906358575,0
spsa,standard,186,374.0,-35.79086488309331,-35.79086488309331,0
spsa,standard,187,376.0,-36.0604912083557,-36.0604912083557,0
spsa,standard,188,378.0,-36.08814098778176,-36.08814098778176,0
spsa,standard,189,380.0,-36.0785057814543,-36.0785057814543,0
spsa,standard,190,382.0,-36.12976725865758,-36.12976725865758,0
spsa,standard,191,384.0,-36.22984217442534,-36.22984217442534,0
spsa,standard,192,386.0,-36.23007461550524,-36.23007461550524,0
spsa,standard,193,388.0,-36.24327149422467,-36.24327149422467,0
spsa,standard,194,390.0,-36.16891662496904,-36.16891662496904,0
spsa,standard,195,392.0,-36.82336434145839,-36.82336434145839,0
spsa,standard,196,394.0,-36.315075671545756,-36.315075671545756,0
spsa,standard,197,396.0,-36.139161238977636,-36.139161238977636,0
spsa,standard,198,398.0,-36.39501967332363,-36.39501967332363,0
spsa,standard,199,400.0,-36.54475798202901,-36.54475798202901,0
spsa,standard,200,402.0,-36.787767949363634,-36.787767949363634,0
spsa,standard,201,404.0,-36.99270452557161,-36.99270452557161,0
spsa,standard,202,406.0,-38.31097207785422,-38.31097207785422,0
spsa,standard,203,408.0,-37.055229673049084,-37.055229673049084,0
spsa,standard,204,410.0,-36.96644293280238,-36.96644293280238,0
spsa,standard,205,412.0,-36.989923370816655,-36.989923370816655,0
spsa,standard,206,414.0,-35.986531530089366,-35.986531530089366,0
spsa,standard,207,416.0,-36.70296660914684,-36.70296660914684,0
spsa,standard,208,418.0,-36.73415931835093,-36.73415931835093,0
spsa,standard,209,420.0,-36.60460751263573,-36.60460751263573,0
spsa,standard,210,422.0,-36.980526476256074,-36.980526476256074,0
spsa,standard,211,424.0,-36.888796279386895,-36.888796279386895,0
spsa,standard,212,426.0,-36.14806630200536,-36.14806630200536,0
spsa,standard,213,428.0,-36.1902503927606,-36.1902503927606,0
spsa,standard,214,430.0,-36.09872040863685,-36.09872040863685,0
spsa,standard,215,432.0,-35.42343324271073,-35.42343324271073,0
spsa,standard,216,434.0,-35.54897615733775,-35.54897615733775,0
spsa,standard,217,436.0,-35.70948346280234,-35.70948346280234,0
spsa,standard,218,438.0,-35.712624083164094,-35.712624083164094,0
spsa,standard,219,440.0,-35.717814257443514,-35.717814257443514,0
spsa,standard,220,442.0,-35.727446356992345,-35.727446356992345,0
spsa,standard,221,444.0,-35.84484591696713,-35.84484591696713,0
spsa,standard,222,446.0,-35.9095922821026,-35.9095922821026,0
spsa,standard,223,448.0,-36.41893146140061,-36.41893146140061,0
spsa,standard,224,450.0,-36.443704944148124,-36.443704944148124,0
spsa,standard,225,452.0,-36.49995922567261,-36.49995922567261,0
spsa,standard,226,454.0,-36.55849730942677,-36.55849730942677,0
spsa,standard,227,456.0,-36.59501783598465,-36.59501783598465,0
spsa,standard,228,458.0,-36.59170319117433,-36.59170319117433,0
spsa,standard,229,460.0,-36.31803707415523,-36.31803707415523,0
spsa,standard,230,462.0,-36.306089430762626,-36.306089430762626,0
spsa,standard,231,464.0,-36.19957738479289,-36.19957738479289,0
spsa,standard,232,466.0,-36.20170694746322,-36.20170694746322,0
spsa,standard,233,468.0,-36.23397501101545,-36.23397501101545,0
spsa,standard,234,470.0,-36.32692762780278,-36.32692762780278,0
spsa,standard,235,472.0,-36.48820749180001,-36.48820749180001,0
spsa,standard,236,474.0,-36.46575986258346,-36.46575986258346,0
spsa,standard,237,476.0,-35.90984907208818,-35.90984907208818,0
spsa,standard,238,478.0,-35.98452791608382,-35.98452791608382,0
spsa,standard,239,480.0,-36.49479743057336,-36.49479743057336,0
spsa,standard,240,482.0,-37.966369922608365,-37.966369922608365,0
spsa,standard,241,484.0,-37.27606456776199,-37.27606456776199,0
spsa,standard,242,486.0,-37.34455306121076,-37.34455306121076,0
spsa,standard,243,488.0,-35.94032469319387,-35.94032469319387,0
spsa,standard,244,490.0,-35.979737076853155,-35.979737076853155,0
spsa,standard,245,492.0,-36.53695611567503,-36.53695611567503,0
spsa,standard,246,494.0,-36.59560276015765,-36.59560276015765,0
spsa,standard,247,496.0,-36.67147658424163,-36.67147658424163,0
spsa,standard,248,498.0,-36.75536214345827,-36.75536214345827,0
spsa,standard,249,500.0,-36.70992197371079,-36.70992197371079,0
spsa,standard,250,502.0,-36.6476320479322,-36.6476320479322,0
spsa,standard,251,504.0,-36.156702533280246,-36.156702533280246,0
spsa,standard,252,506.0,-36.697916370082325,-36.697916370082325,0
spsa,standard,253,508.0,-37.05107965121267,-37.05107965121267,0
spsa,standard,254,510.0,-37.39913199711734,-37.39913199711734,0
spsa,standard,255,512.0,-37.869522301899394,-37.869522301899394,0
spsa,standard,256,514.0,-37.605082993569255,-37.605082993569255,0
spsa,standard,257,516.0,-36.383229749985915,-36.383229749985915,0
spsa,standard,258,518.0,-36.44142354659067,-36.44142354659067,0
spsa,standard,259,520.0,-37.450830988810075,-37.450830988810075,0
spsa,standard,260,522.0,-37.47414131223135,-37.47414131223135,0
spsa,standard,261,524.0,-36.885423010929784,-36.885423010929784,0
spsa,standard,262,526.0,-36.87230543739615,-36.87230543739615,0
spsa,standard,263,528.0,-36.33639220415856,-36.33639220415856,0
spsa,standard,264,530.0,-36.33869345125405,-36.33869345125405,0
spsa,standard,265,532.0,-36.316736995403154,-36.316736995403154,0
spsa,standard,266,534.0,-36.35385209354807,-36.35385209354807,0
spsa,standard,267,536.0,-36.43840260079773,-36.43840260079773,0
spsa,standard,268,538.0,-36.4170738106986,-36.4170738106986,0
spsa,standard,269,540.0,-36.40486767955046,-36.40486767955046,0
spsa,standard,270,542.0,-36.39052721112529,-36.39052721112529,0
spsa,standard,271,544.0,-36.34338483920651,-36.34338483920651,0
spsa,standard,272,546.0,-36.83905039419857,-36.83905039419857,0
spsa,standard,273,548.0,-36.85232908870143,-36.85232908870143,0
spsa,standard,274,550.0,-37.13939761649364,-37.13939761649364,0
spsa,standard,275,552.0,-37.20061348247036,-37.20061348247036,0
spsa,standard,276,554.0,-37.55562789198726,-37.55562789198726,0
spsa,standard,277,556.0,-37.48338911712108,-37.48338911712108,0
spsa,standard,278,558.0,-36.74858065583364,-36.74858065583364,0
spsa,standard,279,560.0,-36.76958402682722,-36.76958402682722,0
spsa,standard,280,562.0,-32.93810156854802,-32.93810156854802,0
spsa,standard,281,564.0,-34.02566222110845,-34.02566222110845,0
spsa,standard,282,566.0,-34.033464946606415,-34.033464946606415,0
spsa,standard,283,568.0,-34.31973358600044,-34.31973358600044,0
spsa,standard,284,570.0,-34.36899779461086,-34.36899779461086,0
spsa,standard,285,572.0,-35.05844370397176,-35.05844370397176,0
spsa,standard,286,574.0,-35.09781041081435,-35.09781041081435,0
spsa,standard,287,576.0,-35.13356664597279,-35.13356664597279,0
spsa,standard,288,578.0,-36.05198134781667,-36.05198134781667,0
spsa,standard,289,580.0,-36.198376908551154,-36.198376908551154,0
spsa,standard,290,582.0,-36.14167776715517,-36.14167776715517,0
spsa,standard,291,584.0,-36.15864825494084,-36.15864825494084,0
spsa,standard,292,586.0,-36.19526060536517,-36.19526060536517,0
spsa,standard,293,588.0,-36.3355927685182,-36.3355927685182,0
spsa,standard,294,590.0,-36.50638562699668,-36.50638562699668,0
spsa,standard,295,592.0,-36.50896206964873,-36.50896206964873,0
spsa,standard,296,594.0,-36.48406633824487,-36.48406633824487,0
spsa,standard,297,596.0,-36.604124622715105,-36.604124622715105,0
spsa,standard,298,598.0,-37.24415069089632,-37.24415069089632,0
spsa,standard,299,600.0,-37.26131884158516,-37.26131884158516,0
spsa,standard,300,602.0,-37.31129259285722,-37.31129259285722,0
spsa,standard,301,604.0,-37.49356261708943,-37.49356261708943,0
spsa,standard,302,606.0,-37.54830313725897,-37.54830313725897,0
spsa,standard,303,608.0,-37.612860541287176,-37.612860541287176,0
spsa,standard,304,610.0,-37.65130809485356,-37.65130809485356,0
spsa,standard,305,612.0,-37.66422863312532,-37.66422863312532,0
spsa,standard,306,614.0,-37.67910414739748,-37.67910414739748,0
spsa,standard,307,616.0,-37.71237777385113,-37.71237777385113,0
spsa,standard,308,618.0,-37.655156527405154,-37.655156527405154,0
spsa,standard,309,620.0,-37.46087206113528,-37.46087206113528,0
spsa,standard,310,622.0,-37.607772366069206,-37.607772366069206,0
spsa,standard,311,624.0,-37.63935911332493,-37.63935911332493,0
spsa,standard,312,626.0,-37.66216638911574,-37.66216638911574,0
spsa,standard,313,628.0,-37.75671702286684,-37.75671702286684,0
spsa,standard,314,630.0,-37.91988199018344,-37.91988199018344,0
spsa,standard,315,632.0,-37.93654164502958,-37.93654164502958,0
spsa,standard,316,634.0,-36.65810463283701,-36.65810463283701,0
spsa,standard,317,636.0,-36.6934280609097,-36.6934280609097,0
spsa,standard,318,638.0,-37.30198906986583,-37.30198906986583,0
spsa,standard,319,640.0,-37.31618034363595,-37.31618034363595,0
spsa,standard,320,642.0,-37.24182670832448,-37.24182670832448,0
spsa,standard,321,644.0,-37.22567857615942,-37.22567857615942,0
spsa,standard,322,646.0,-37.23425891601971,-37.23425891601971,0
spsa,standard,323,648.0,-36.338091427367885,-36.338091427367885,0
spsa,standard,324,650.0,-36.0395016412492,-36.0395016412492,0
spsa,standard,325,652.0,-36.12771420881786,-36.12771420881786,0
spsa,standard,326,654.0,-36.2458921608124,-36.2458921608124,0
spsa,standard,327,656.0,-36.780223681406994,-36.780223681406994,0
spsa,standard,328,658.0,-36.82427398447497,-36.82427398447497,0
spsa,standard,329,660.0,-38.286824691030034,-38.286824691030034,0
spsa,standard,330,662.0,-38.25956004559373,-38.25956004559373,0
spsa,standard,331,664.0,-38.24967778118197,-38.24967778118197,0
spsa,standard,332,666.0,-38.20878488446395,-38.20878488446395,0
spsa,standard,333,668.0,-38.237125639302135,-38.237125639302135,0
spsa,standard,334,670.0,-38.41698509978628,-38.41698509978628,0
spsa,standard,335,672.0,-39.112577380816774,-39.112577380816774,0
spsa,standard,336,674.0,-39.060449346062576,-39.060449346062576,0
spsa,standard,337,676.0,-38.908589472616676,-38.908589472616676,0
spsa,standard,338,678.0,-39.17080049628149,-39.17080049628149,0
spsa,standard,339,680.0,-39.165227742417244,-39.165227742417244,0
spsa,standard,340,682.0,-39.01735822038368,-39.01735822038368,0
spsa,standard,341,684.0,-39.08097497559822,-39.08097497559822,0
spsa,standard,342,686.0,-39.0981163601704,-39.0981163601704,0
spsa,standard,343,688.0,-39.15024848473422,-39.15024848473422,0
spsa,standard,344,690.0,-39.21229958220109,-39.21229958220109,0
spsa,standard,345,692.0,-39.26171045194902,-39.26171045194902,0
spsa,standard,346,694.0,-38.538577357001564,-38.538577357001564,0
spsa,standard,347,696.0,-38.668143495486746,-38.668143495486746,0
spsa,standard,348,698.0,-38.558596428370464,-38.558596428370464,0
spsa,standard,349,700.0,-38.26358244650875,-38.26358244650875,0
spsa,standard,350,702.0,-39.060542643004766,-39.060542643004766,0
spsa,standard,351,704.0,-36.99925546739313,-36.99925546739313,0
spsa,standard,352,706.0,-37.18757545259075,-37.18757545259075,0
spsa,standard,353,708.0,-38.153079275990365,-38.153079275990365,0
spsa,standard,354,710.0,-38.26410531171241,-38.26410531171241,0
spsa,standard,355,712.0,-37.32748966921483,-37.32748966921483,0
spsa,standard,356,714.0,-37.172627249840424,-37.172627249840424,0
spsa,standard,357,716.0,-37.18250790232415,-37.18250790232415,0
spsa,standard,358,718.0,-38.06836262773637,-38.06836262773637,0
spsa,standard,359,720.0,-37.409346853349064,-37.409346853349064,0
spsa,standard,360,722.0,-35.872777605484416,-35.872777605484416,0
spsa,standard,361,724.0,-35.87302088206408,-35.87302088206408,0
spsa,standard,362,726.0,-35.86638978515177,-35.86638978515177,0
spsa,standard,363,728.0,-38.233403035260125,-38.233403035260125,0
spsa,standard,364,730.0,-38.25140666974592,-38.25140666974592,0
spsa,standard,365,732.0,-38.502310668570004,-38.502310668570004,0
spsa,standard,366,734.0,-38.66836127793145,-38.66836127793145,0
spsa,standard,367,736.0,-39.676636036342515,-39.676636036342515,0
spsa,standard,368,738.0,-39.68655518470359,-39.68655518470359,0
spsa,standard,369,740.0,-37.52254016242297,-37.52254016242297,0
spsa,standard,370,742.0,-37.55810610474505,-37.55810610474505,0
spsa,standard,371,744.0,-37.604162257576206,-37.604162257576206,0
spsa,standard,372,746.0,-37.55778057414592,-37.55778057414592,0
spsa,standard,373,748.0,-37.538150285200715,-37.538150285200715,0
spsa,standard,374,750.0,-37.63744339814794,-37.63744339814794,0
spsa,standard,375,752.0,-38.19346460510029,-38.19346460510029,0
spsa,standard,376,754.0,-37.247351775731914,-37.247351775731914,0
spsa,standard,377,756.0,-37.10041668852921,-37.10041668852921,0
spsa,standard,378,758.0,-37.11887613644194,-37.11887613644194,0
spsa,standard,379,760.0,-37.208550624153055,-37.208550624153055,0
spsa,standard,380,762.0,-37.89023608838728,-37.89023608838728,0
spsa,standard,381,764.0,-37.86698069280973,-37.86698069280973,0
spsa,standard,382,766.0,-37.72795173823738,-37.72795173823738,0
spsa,standard,383,768.0,-37.62246912587131,-37.62246912587131,0
spsa,standard,384,770.0,-35.05501107327572,-35.05501107327572,0
spsa,standard,385,772.0,-35.45313601482388,-35.45313601482388,0
spsa,standard,386,774.0,-35.83522478364031,-35.83522478364031,0
spsa,standard,387,776.0,-35.89209496262447,-35.89209496262447,0
spsa,standard,388,778.0,-36.47822112847453,-36.47822112847453,0
spsa,standard,389,780.0,-36.61907738439952,-36.61907738439952,0
spsa,standard,390,782.0,-36.745643094636605,-36.745643094636605,0
spsa,standard,391,784.0,-37.30132521004185,-37.30132521004185,0
spsa,standard,392,786.0,-37.47154448534697,-37.47154448534697,0
spsa,standard,393,788.0,-39.594538838900284,-39.594538838900284,0
spsa,standard,394,790.0,-39.35145479933832,-39.35145479933832,0
spsa,standard,395,792.0,-39.45691783190435,-39.45691783190435,0
spsa,standard,396,794.0,-39.68017976774166,-39.68017976774166,0
spsa,standard,397,796.0,-40.813477912575806,-40.813477912575806,0
spsa,standard,398,798.0,-40.8381616141935,-40.8381616141935,0
spsa,standard,399,800.0,-40.89047869648637,-40.89047869648637,0
spsa,standard,400,802.0,-39.95540961715736,-39.95540961715736,0
spsa,standard,401,804.0,-39.93852499025028,-39.93852499025028,0
spsa,standard,402,806.0,-39.68557560122712,-39.68557560122712,0
spsa,standard,403,808.0,-39.70860395397982,-39.70860395397982,0
spsa,standard,404,810.0,-39.643588992440066,-39.643588992440066,0
spsa,standard,405,812.0,-39.56381432482242,-39.56381432482242,0
spsa,standard,406,814.0,-39.46830025778357,-39.46830025778357,0
spsa,standard,407,816.0,-39.587673991965076,-39.587673991965076,0
spsa,standard,408,818.0,-39.484539674698084,-39.484539674698084,0
spsa,standard,409,820.0,-38.01467118495171,-38.01467118495171,0
spsa,standard,410,822.0,-38.0875379690962,-38.0875379690962,0
spsa,standard,411,824.0,-38.11152072500772,-38.11152072500772,0
spsa,standard,412,826.0,-38.234160726251176,-38.234160726251176,0
spsa,standard,413,828.0,-37.90277514280805,-37.90277514280805,0
spsa,standard,414,830.0,-37.898661301161866,-37.898661301161866,0
spsa,standard,415,832.0,-37.956672315376274,-37.956672315376274,0
spsa,standard,416,834.0,-38.09462267096614,-38.09462267096614,0
spsa,standard,417,836.0,-38.110221833267275,-38.110221833267275,0
spsa,standard,418,838.0,-37.94456832631339,-37.94456832631339,0
spsa,standard,419,840.0,-37.961054978476426,-37.961054978476426,0
spsa,standard,420,842.0,-38.0272796934878,-38.0272796934878,0
spsa,standard,421,844.0,-37.98757984254684,-37.98757984254684,0
