optimizer,method,iteration,evals,energy,energy_global,is_stage_boundary
spsa,standard,42,86.0,-4.606162809869819,-4.606162809869819,0
spsa,standard,43,88.0,-4.612232521610668,-4.612232521610668,0
spsa,standard,44,90.0,-4.62093473469306,-4.62093473469306,0
spsa,standard,45,92.0,-4.618934062402359,-4.618934062402359,0
spsa,standard,46,94.0,-4.6372535518912725,-4.6372535518912725,0
spsa,standard,47,96.0,-4.641844433074518,-4.641844433074518,0
spsa,standard,48,98.0,-4.641183457617587,-4.641183457617587,0
spsa,standard,49,100.0,-4.668814092133683,-4.668814092133683,0
spsa,standard,50,102.0,-4.744883858470998,-4.744883858470998,0
spsa,standard,51,104.0,-4.750780011935127,-4.750780011935127,0
spsa,standard,52,106.0,-4.751044305691478,-4.751044305691478,0
spsa,standard,53,108.0,-4.761074853261485,-4.761074853261485,0
spsa,standard,54,110.0,-4.808978963146215,-4.808978963146215,0
spsa,standard,55,112.0,-4.830597289923739,-4.830597289923739,0
spsa,standard,56,114.0,-4.82685142594063,-4.82685142594063,0
spsa,standard,57,116.0,-4.873482847122442,-4.873482847122442,0
spsa,standard,58,118.0,-4.886398710213662,-4.886398710213662,0
spsa,standard,59,120.0,-4.895832692014698,-4.895832692014698,0
spsa,standard,60,122.0,-4.900448151113873,-4.900448151113873,0
spsa,standard,61,124.0,-4.91816907627081,-4.91816907627081,0
spsa,standard,62,126.0,-4.932774118415409,-4.932774118415409,0
spsa,standard,63,128.0,-4.934315769132361,-4.934315769132361,0
spsa,standard,64,130.0,-4.991259296374976,-4.991259296374976,0
spsa,standard,65,132.0,-4.988634211229478,-4.988634211229478,0
spsa,standard,66,134.0,-4.996294937363822,-4.996294937363822,0
spsa,standard,67,136.0,-4.997914471197042,-4.997914471197042,0
spsa,standard,68,138.0,-4.99891080463858,-4.99891080463858,0
spsa,standard,69,140.0,-4.99902579392527,-4.99902579392527,0
spsa,standard,70,142.0,-5.015445378279539,-5.015445378279539,0
spsa,standard,71,144.0,-5.008682143699246,-5.008682143699246,0
spsa,standard,72,146.0,-5.017220202300079,-5.017220202300079,0
spsa,standard,73,148.0,-5.035546296562965,-5.035546296562965,0
spsa,standard,74,150.0,-5.065547894806613,-5.065547894806613,0
spsa,standard,75,152.0,-5.06011878992623,-5.06011878992623,0
spsa,standard,76,154.0,-5.069070220441036,-5.069070220441036,0
spsa,standard,77,156.0,-5.067922349162732,-5.067922349162732,0
spsa,standard,78,158.0,-5.08398266824925,-5.08398266824925,0
spsa,standard,79,160.0,-5.083488267477088,-5.083488267477088,0
spsa,standard,80,162.0,-5.110546288103718,-5.110546288103718,0
spsa,standard,81,164.0,-5.155546167513633,-5.155546167513633,0
spsa,standard,82,166.0,-5.141727426452449,-5.141727426452449,0
spsa,standard,83,168.0,-5.159531330123202,-5.159531330123202,0
spsa,standard,84,170.0,-5.155001701478461,-5.155001701478461,0
spsa,standard,85,172.0,-5.161456078072129,-5.161456078072129,0
spsa,standard,86,174.0,-5.157502708573167,-5.157502708573167,0
spsa,standard,87,176.0,-5.162859799029144,-5.162859799029144,0
spsa,standard,88,178.0,-5.191359557740417,-5.191359557740417,0
spsa,standard,89,180.0,-5.206528427638752,-5.206528427638752,0
spsa,standard,90,182.0,-5.2343120272027495,-5.2343120272027495,0
spsa,standard,91,184.0,-5.23545466026219,-5.23545466026219,0
spsa,standard,92,186.0,-5.248726584115282,-5.248726584115282,0
spsa,standard,93,188.0,-5.240981134227509,-5.240981134227509,0
spsa,standard,94,190.0,-5.263772644207673,-5.263772644207673,0
spsa,standard,95,192.0,-5.272328434648873,-5.272328434648873,0
spsa,standard,96,194.0,-5.278406530790222,-5.278406530790222,0
spsa,standard,97,196.0,-5.299994841002878,-5.299994841002878,0
spsa,standard,98,198.0,-5.313262994206436,-5.313262994206436,0
spsa,standard,99,200.0,-5.311111442214992,-5.311111442214992,0
spsa,standard,100,202.0,-5.305027704791218,-5.305027704791218,0
spsa,standard,101,204.0,-5.303734349547473,-5.303734349547473,0
spsa,standard,102,206.0,-5.310861944327279,-5.310861944327279,0
spsa,standard,103,208.0,-5.316222885778087,-5.316222885778087,0
spsa,standard,104,210.0,-5.323197427542045,-5.323197427542045,0
spsa,standard,105,212.0,-5.33365346979893,-5.33365346979893,0
spsa,standard,106,214.0,-5.346000766305291,-5.346000766305291,0
spsa,standard,107,216.0,-5.360945906515472,-5.360945906515472,0
spsa,standard,108,218.0,-5.366387062580585,-5.366387062580585,0
spsa,standard,109,220.0,-5.361376772878116,-5.361376772878116,0
spsa,standard,110,222.0,-5.366277673605644,-5.366277673605644,0
spsa,standard,111,224.0,-5.379355851227173,-5.379355851227173,0
spsa,standard,112,226.0,-5.36754792265929,-5.36754792265929,0
spsa,standard,113,228.0,-5.375593369243639,-5.375593369243639,0
spsa,standard,114,230.0,-5.376405283642007,-5.376405283642007,0
spsa,standard,115,232.0,-5.377367811020592,-5.377367811020592,0
spsa,standard,116,234.0,-5.382414806446917,-5.382414806446917,0
spsa,standard,117,236.0,-5.383439934871792,-5.383439934871792,0
spsa,standard,118,238.0,-5.384210526768518,-5.384210526768518,0
spsa,standard,119,240.0,-5.385644355028731,-5.385644355028731,0
spsa,standard,120,242.0,-5.386601140202892,-5.386601140202892,0
spsa,standard,121,244.0,-5.381810297152342,-5.381810297152342,0
spsa,standard,122,246.0,-5.395423991744705,-5.395423991744705,0
spsa,standard,123,248.0,-5.390527844012953,-5.390527844012953,0
spsa,standard,124,250.0,-5.397131122233737,-5.397131122233737,0
spsa,standard,125,252.0,-5.408255676220538,-5.408255676220538,0
spsa,standard,126,254.0,-5.397796781489022,-5.397796781489022,0
spsa,standard,127,256.0,-5.39823621607368,-5.39823621607368,0
spsa,standard,128,258.0,-5.406145949989023,-5.406145949989023,0
spsa,standard,129,260.0,-5.404888628472033,-5.404888628472033,0
spsa,standard,130,262.0,-5.400929968187168,-5.400929968187168,0
spsa,standard,131,264.0,-5.407804710692759,-5.407804710692759,0
spsa,standard,132,266.0,-5.422563513196252,-5.422563513196252,0
spsa,standard,133,268.0,-5.415615411249136,-5.415615411249136,0
spsa,standard,134,270.0,-5.408311636244564,-5.408311636244564,0
spsa,standard,135,272.0,-5.433889304980495,-5.433889304980495,0
spsa,standard,136,274.0,-5.435260512596756,-5.435260512596756,0
spsa,standard,137,276.0,-5.427138030661325,-5.427138030661325,0
spsa,standard,138,278.0,-5.42697294684494,-5.42697294684494,0
spsa,standard,139,280.0,-5.41424718757114,-5.41424718757114,0
spsa,standard,140,282.0,-5.425054874511531,-5.425054874511531,0
spsa,standard,141,284.0,-5.441230182415797,-5.441230182415797,0
spsa,standard,142,286.0,-5.43616518628259,-5.43616518628259,0
spsa,standard,143,288.0,-5.447673957781212,-5.447673957781212,0
spsa,standard,144,290.0,-5.442331701839731,-5.442331701839731,0
spsa,standard,145,292.0,-5.44941223424167,-5.44941223424167,0
spsa,standard,146,294.0,-5.448860205337518,-5.448860205337518,0
spsa,standard,147,296.0,-5.454768427658669,-5.454768427658669,0
spsa,standard,148,298.0,-5.443672309195884,-5.443672309195884,0
spsa,standard,149,300.0,-5.443526924125324,-5.443526924125324,0
spsa,standard,150,302.0,-5.447542306434585,-5.447542306434585,0
spsa,standard,151,304.0,-5.45387545519719,-5.45387545519719,0
spsa,standard,152,306.0,-5.452052461431265,-5.452052461431265,0
spsa,standard,153,308.0,-5.462618495650268,-5.462618495650268,0
spsa,standard,154,310.0,-5.470816396057698,-5.470816396057698,0
spsa,standard,155,312.0,-5.472548157880123,-5.472548157880123,0
spsa,standard,156,314.0,-5.4801546596431105,-5.4801546596431105,0
spsa,standard,157,316.0,-5.471001232485776,-5.471001232485776,0
spsa,standard,158,318.0,-5.483771349683312,-5.483771349683312,0
spsa,standard,159,320.0,-5.475573294389706,-5.475573294389706,0
spsa,standard,160,322.0,-5.485973269925296,-5.485973269925296,0
spsa,standard,161,324.0,-5.502042807887951,-5.502042807887951,0
spsa,standard,162,326.0,-5.497051958478744,-5.497051958478744,0
spsa,standard,163,328.0,-5.496794720973407,-5.496794720973407,0
spsa,standard,164,330.0,-5.503085156312575,-5.503085156312575,0
spsa,standard,165,332.0,-5.497530768714521,-5.497530768714521,0
spsa,standard,166,334.0,-5.510717880331138,-5.510717880331138,0
spsa,standard,167,336.0,-5.507036959634927,-5.507036959634927,0
spsa,standard,168,338.0,-5.517854872489994,-5.517854872489994,0
spsa,standard,169,340.0,-5.500893570637981,-5.500893570637981,0
spsa,standard,170,342.0,-5.5005496685083966,-5.5005496685083966,0
spsa,standard,171,344.0,-5.506412844302758,-5.506412844302758,0
spsa,standard,172,346.0,-5.5064089606807824,-5.5064089606807824,0
spsa,standard,173,348.0,-5.5157241348936505,-5.5157241348936505,0
spsa,standard,174,350.0,-5.500384309225366,-5.500384309225366,0
spsa,standard,175,352.0,-5.52728960326098,-5.52728960326098,0
spsa,standard,176,354.0,-5.52026631862528,-5.52026631862528,0
spsa,standard,177,356.0,-5.518528661461531,-5.518528661461531,0
spsa,standard,178,358.0,-5.5302930582729335,-5.5302930582729335,0
spsa,standard,179,360.0,-5.528241317335334,-5.528241317335334,0
spsa,standard,180,362.0,-5.520497060830346,-5.520497060830346,0
spsa,standard,181,364.0,-5.523983963066,-5.523983963066,0
spsa,standard,182,366.0,-5.533572765126024,-5.533572765126024,0
spsa,standard,183,368.0,-5.527941493315232,-5.527941493315232,0
spsa,standard,184,370.0,-5.532248831364177,-5.532248831364177,0
spsa,standard,185,372.0,-5.532677254844767,-5.532677254844767,0
spsa,standard,186,374.0,-5.528468810521595,-5.528468810521595,0
spsa,standard,187,376.0,-5.539130999583477,-5.539130999583477,0
spsa,standard,188,378.0,-5.542221631688777,-5.542221631688777,0
spsa,standard,189,380.0,-5.550023485635098,-5.550023485635098,0
spsa,standard,190,382.0,-5.547155506512981,-5.547155506512981,0
spsa,standard,191,384.0,-5.543971308892752,-5.543971308892752,0
spsa,standard,192,386.0,-5.561735573084988,-5.561735573084988,0
spsa,standard,193,388.0,-5.572391290484679,-5.572391290484679,0
spsa,standard,194,390.0,-5.559947365699678,-5.559947365699678,0
spsa,standard,195,392.0,-5.5635994201694245,-5.5635994201694245,0
spsa,standard,196,394.0,-5.57947835103181,-5.57947835103181,0
spsa,standard,197,396.0,-5.581080265529378,-5.581080265529378,0
spsa,standard,198,398.0,-5.579167854589381,-5.579167854589381,0
spsa,standard,199,400.0,-5.582739161118189,-5.582739161118189,0
spsa,standard,200,402.0,-5.5786646423594695,-5.5786646423594695,0
spsa,standard,201,404.0,-5.589934498907911,-5.589934498907911,0
spsa,standard,202,406.0,-5.5866119714610765,-5.5866119714610765,0
spsa,standard,203,408.0,-5.593996672167088,-5.593996672167088,0
spsa,standard,204,410.0,-5.584467319914161,-5.584467319914161,0
spsa,standard,205,412.0,-5.589650586527808,-5.589650586527808,0
spsa,standard,206,414.0,-5.603797822854347,-5.603797822854347,0
spsa,standard,207,416.0,-5.618128737118212,-5.618128737118212,0
spsa,standard,208,418.0,-5.615711865375895,-5.615711865375895,0
spsa,standard,209,420.0,-5.619482374880015,-5.619482374880015,0
spsa,standard,210,422.0,-5.603526383995881,-5.603526383995881,0
spsa,standard,211,424.0,-5.608928412719887,-5.608928412719887,0
spsa,standard,212,426.0,-5.611331879412351,-5.611331879412351,0
spsa,standard,213,428.0,-5.6068332697123004,-5.6068332697123004,0
spsa,standard,214,430.0,-5.6183614415226515,-5.6183614415226515,0
spsa,standard,215,432.0,-5.623958768797063,-5.623958768797063,0
spsa,standard,216,434.0,-5.628878747816467,-5.628878747816467,0
spsa,standard,217,436.0,-5.629244912101791,-5.629244912101791,0
spsa,standard,218,438.0,-5.626777039331737,-5.626777039331737,0
spsa,standard,219,440.0,-5.6231741533416475,-5.6231741533416475,0
spsa,standard,220,442.0,-5.631649691852804,-5.631649691852804,0
spsa,standard,221,444.0,-5.654219642032635,-5.654219642032635,0
spsa,standard,222,446.0,-5.63163463927793,-5.63163463927793,0
spsa,standard,223,448.0,-5.655888347265549,-5.655888347265549,0
spsa,standard,224,450.0,-5.654395678354019,-5.654395678354019,0
spsa,standard,225,452.0,-5.6577812178799505,-5.6577812178799505,0
spsa,standard,226,454.0,-5.660461670526834,-5.660461670526834,0
spsa,standard,227,456.0,-5.654243301658385,-5.654243301658385,0
spsa,standard,228,458.0,-5.662653489449804,-5.662653489449804,0
spsa,standard,229,460.0,-5.657269786640521,-5.657269786640521,0
spsa,standard,230,462.0,-5.650808626136663,-5.650808626136663,0
spsa,standard,231,464.0,-5.653975695838781,-5.653975695838781,0
spsa,standard,232,466.0,-5.666847780500866,-5.666847780500866,0
spsa,standard,233,468.0,-5.666680951269974,-5.666680951269974,0
spsa,standard,234,470.0,-5.659785857440729,-5.659785857440729,0
spsa,standard,235,472.0,-5.667428843228427,-5.667428843228427,0
spsa,standard,236,474.0,-5.673373316720602,-5.673373316720602,0
spsa,standard,237,476.0,-5.679222100117772,-5.679222100117772,0
spsa,standard,238,478.0,-5.662996629701701,-5.662996629701701,0
spsa,standard,239,480.0,-5.681560000250782,-5.681560000250782,0
spsa,standard,240,482.0,-5.682505637170438,-5.682505637170438,0
spsa,standard,241,484.0,-5.681197319770369,-5.681197319770369,0
spsa,standard,242,486.0,-5.684094110691992,-5.684094110691992,0
spsa,standard,243,488.0,-5.683323260357593,-5.683323260357593,0
spsa,standard,244,490.0,-5.6765981751210965,-5.6765981751210965,0
spsa,standard,245,492.0,-5.683725685215522,-5.683725685215522,0
spsa,standard,246,494.0,-5.692021221100552,-5.692021221100552,0
spsa,standard,247,496.0,-5.682534599624825,-5.682534599624825,0
spsa,standard,248,498.0,-5.685071967985143,-5.685071967985143,0
spsa,standard,249,500.0,-5.694074253937904,-5.694074253937904,0
spsa,standard,250,502.0,-5.698446711079923,-5.698446711079923,0
spsa,standard,251,504.0,-5.700961445118312,-5.700961445118312,0
spsa,standard,252,506.0,-5.688496438153657,-5.688496438153657,0
spsa,standard,253,508.0,-5.683472309666607,-5.683472309666607,0
spsa,standard,254,510.0,-5.708716342903033,-5.708716342903033,0
spsa,standard,255,512.0,-5.695659297794759,-5.695659297794759,0
spsa,standard,256,514.0,-5.702292506164085,-5.702292506164085,0
spsa,standard,257,516.0,-5.712687734026776,-5.712687734026776,0
spsa,standard,258,518.0,-5.7180691439654545,-5.7180691439654545,0
spsa,standard,259,520.0,-5.715752566007259,-5.715752566007259,0
spsa,standard,260,522.0,-5.712891339983004,-5.712891339983004,0
spsa,standard,261,524.0,-5.717109048064936,-5.717109048064936,0
spsa,standard,262,526.0,-5.7096424836858075,-5.7096424836858075,0
spsa,standard,263,528.0,-5.719865790112133,-5.719865790112133,0
spsa,standard,264,530.0,-5.716505813894422,-5.716505813894422,0
spsa,standard,265,532.0,-5.730212231205869,-5.730212231205869,0
spsa,standard,266,534.0,-5.727405465334179,-5.727405465334179,0
spsa,standard,267,536.0,-5.740525201878799,-5.740525201878799,0
spsa,standard,268,538.0,-5.7607617802749935,-5.7607617802749935,0
spsa,standard,269,540.0,-5.762636076960871,-5.762636076960871,0
spsa,standard,270,542.0,-5.762732428146613,-5.762732428146613,0
spsa,standard,271,544.0,-5.75659613411662,-5.75659613411662,0
spsa,standard,272,546.0,-5.7675392935620815,-5.7675392935620815,0
spsa,standard,273,548.0,-5.764121768516057,-5.764121768516057,0
spsa,standard,274,550.0,-5.782942987690458,-5.782942987690458,0
spsa,standard,275,552.0,-5.7853169956654265,-5.7853169956654265,0
spsa,standard,276,554.0,-5.7826555698795055,-5.7826555698795055,0
spsa,standard,277,556.0,-5.7853947781410255,-5.7853947781410255,0
spsa,standard,278,558.0,-5.7751524102836225,-5.7751524102836225,0
spsa,standard,279,560.0,-5.775115049313078,-5.775115049313078,0
spsa,standard,280,562.0,-5.780348821827532,-5.780348821827532,0
spsa,standard,281,564.0,-5.781059580429871,-5.781059580429871,0
spsa,standard,282,566.0,-5.782148259084386,-5.782148259084386,0
spsa,standard,283,568.0,-5.784446704384441,-5.784446704384441,0
spsa,standard,284,570.0,-5.796367406743125,-5.796367406743125,0
spsa,standard,285,572.0,-5.7885881842022915,-5.7885881842022915,0
spsa,standard,286,574.0,-5.797325927766875,-5.797325927766875,0
spsa,standard,287,576.0,-5.797054405231405,-5.797054405231405,0
spsa,standard,288,578.0,-5.7964355432458525,-5.7964355432458525,0
spsa,standard,289,580.0,-5.813323196750686,-5.813323196750686,0
spsa,standard,290,582.0,-5.809683464652969,-5.809683464652969,0
spsa,standard,291,584.0,-5.806704620336939,-5.806704620336939,0
spsa,standard,292,586.0,-5.802154978290066,-5.802154978290066,0
spsa,standard,293,588.0,-5.804153590635244,-5.804153590635244,0
spsa,standard,294,590.0,-5.811972814724822,-5.811972814724822,0
spsa,standard,295,592.0,-5.8124307664023664,-5.8124307664023664,0
spsa,standard,296,594.0,-5.821814951539548,-5.821814951539548,0
spsa,standard,297,596.0,-5.799770265625318,-5.799770265625318,0
spsa,standard,298,598.0,-5.808044172852165,-5.808044172852165,0
spsa,standard,299,600.0,-5.822991384752807,-5.822991384752807,0
spsa,standard,300,602.0,-5.820585467163818,-5.820585467163818,0
spsa,standard,301,604.0,-5.805096385666998,-5.805096385666998,0
spsa,standard,302,606.0,-5.8129971948220405,-5.8129971948220405,0
spsa,standard,303,608.0,-5.809365767723883,-5.809365767723883,0
spsa,standard,304,610.0,-5.825026670313686,-5.825026670313686,0
spsa,standard,305,612.0,-5.821922788101398,-5.821922788101398,0
spsa,standard,306,614.0,-5.827839172520299,-5.827839172520299,0
spsa,standard,307,616.0,-5.83813728912239,-5.83813728912239,0
spsa,standard,308,618.0,-5.849882520657073,-5.849882520657073,0
spsa,standard,309,620.0,-5.840013632807202,-5.840013632807202,0
spsa,standard,310,622.0,-5.843261930679809,-5.843261930679809,0
spsa,standard,311,624.0,-5.856269066479714,-5.856269066479714,0
spsa,standard,312,626.0,-5.8433748626062725,-5.8433748626062725,0
spsa,standard,313,628.0,-5.865261673861289,-5.865261673861289,0
spsa,standard,314,630.0,-5.854133860838227,-5.854133860838227,0
spsa,standard,315,632.0,-5.868891052026335,-5.868891052026335,0
spsa,standard,316,634.0,-5.876377173563045,-5.876377173563045,0
spsa,standard,317,636.0,-5.865116497764603,-5.865116497764603,0
spsa,standard,318,638.0,-5.879524495829994,-5.879524495829994,0
spsa,standard,319,640.0,-5.871918480869098,-5.871918480869098,0
spsa,standard,320,642.0,-5.892382417580816,-5.892382417580816,0
spsa,standard,321,644.0,-5.881866506442215,-5.881866506442215,0
spsa,standard,322,646.0,-5.894247288914455,-5.894247288914455,0
spsa,standard,323,648.0,-5.893747636593256,-5.893747636593256,0
spsa,standard,324,650.0,-5.868280823365055,-5.868280823365055,0
spsa,standard,325,652.0,-5.90246833507369,-5.90246833507369,0
spsa,standard,326,654.0,-5.897134524934167,-5.897134524934167,0
spsa,standard,327,656.0,-5.887333833649948,-5.887333833649948,0
spsa,standard,328,658.0,-5.9094818919490635,-5.9094818919490635,0
spsa,standard,329,660.0,-5.911848518423139,-5.911848518423139,0
spsa,standard,330,662.0,-5.91082179898476,-5.91082179898476,0
spsa,standard,331,664.0,-5.914653512359221,-5.914653512359221,0
spsa,standard,332,666.0,-5.913937073679543,-5.913937073679543,0
spsa,standard,333,668.0,-5.894959686764607,-5.894959686764607,0
spsa,standard,334,670.0,-5.922316831487468,-5.922316831487468,0
spsa,standard,335,672.0,-5.921666102738597,-5.921666102738597,0
spsa,standard,336,674.0,-5.927896989507132,-5.927896989507132,0
spsa,standard,337,676.0,-5.924919645920008,-5.924919645920008,0
spsa,standard,338,678.0,-5.935508650457585,-5.935508650457585,0
spsa,standard,339,680.0,-5.9207737261879005,-5.9207737261879005,0
spsa,standard,340,682.0,-5.925435550301273,-5.925435550301273,0
spsa,standard,341,684.0,-5.925300882252417,-5.925300882252417,0
spsa,standard,342,686.0,-5.92929506660707,-5.92929506660707,0
spsa,standard,343,688.0,-5.926269317408368,-5.926269317408368,0
spsa,standard,344,690.0,-5.947653386031318,-5.947653386031318,0
spsa,standard,345,692.0,-5.950415390186288,-5.950415390186288,0
spsa,standard,346,694.0,-5.944730025580814,-5.944730025580814,0
spsa,standard,347,696.0,-5.949200069640289,-5.949200069640289,0
spsa,standard,348,698.0,-5.946456906649455,-5.946456906649455,0
spsa,standard,349,700.0,-5.9297279589856675,-5.9297279589856675,0
spsa,standard,350,702.0,-5.952363388504619,-5.952363388504619,0
spsa,standard,351,704.0,-5.952767932702978,-5.952767932702978,0
spsa,standard,352,706.0,-5.944817493805601,-5.944817493805601,0
spsa,standard,353,708.0,-5.946748981786353,-5.946748981786353,0
spsa,standard,354,710.0,-5.93722771774783,-5.93722771774783,0
spsa,standard,355,712.0,-5.962429497679731,-5.962429497679731,0
spsa,standard,356,714.0,-5.954010380687317,-5.954010380687317,0
spsa,standard,357,716.0,-5.957784969565715,-5.957784969565715,0
spsa,standard,358,718.0,-5.953422803602152,-5.953422803602152,0
spsa,standard,359,720.0,-5.959408847531048,-5.959408847531048,0
spsa,standard,360,722.0,-5.945947843552027,-5.945947843552027,0
spsa,standard,361,724.0,-5.957067968666443,-5.957067968666443,0
spsa,standard,362,726.0,-5.959987421406298,-5.959987421406298,0
spsa,standard,363,728.0,-5.939890380958428,-5.939890380958428,0
spsa,standard,364,730.0,-5.9608317890692994,-5.9608317890692994,0
spsa,standard,365,732.0,-5.945607561130721,-5.945607561130721,0
spsa,standard,366,734.0,-5.954832973112667,-5.954832973112667,0
spsa,standard,367,736.0,-5.950433988756263,-5.950433988756263,0
spsa,standard,368,738.0,-5.963654332839315,-5.963654332839315,0
spsa,standard,369,740.0,-5.966231132836793,-5.966231132836793,0
spsa,standard,370,742.0,-5.975690074810238,-5.975690074810238,0
spsa,standard,371,744.0,-5.9682037076149435,-5.9682037076149435,0
spsa,standard,372,746.0,-5.972410142459982,-5.972410142459982,0
spsa,standard,373,748.0,-5.970396702168634,-5.970396702168634,0
spsa,standard,374,750.0,-5.973486807506001,-5.973486807506001,0
spsa,standard,375,752.0,-5.976230175523842,-5.976230175523842,0
spsa,standard,376,754.0,-5.971223665300353,-5.971223665300353,0
spsa,standard,377,756.0,-5.958465897163734,-5.958465897163734,0
spsa,standard,378,758.0,-5.980823473140786,-5.980823473140786,0
spsa,standard,379,760.0,-5.993141918109503,-5.993141918109503,0
spsa,standard,380,762.0,-5.9706054104002275,-5.9706054104002275,0
spsa,standard,381,764.0,-5.980409124743705,-5.980409124743705,0
spsa,standard,382,766.0,-5.973440987246601,-5.973440987246601,0
spsa,standard,383,768.0,-5.996906419113103,-5.996906419113103,0
spsa,standard,384,770.0,-5.98414083441218,-5.98414083441218,0
spsa,standard,385,772.0,-5.98727187374233,-5.98727187374233,0
spsa,standard,386,774.0,-5.9977788025304,-5.9977788025304,0
spsa,standard,387,776.0,-5.980386235086645,-5.980386235086645,0
spsa,standard,388,778.0,-6.005471712784368,-6.005471712784368,0
spsa,standard,389,780.0,-6.006546176637688,-6.006546176637688,0
spsa,standard,390,782.0,-5.995664737945816,-5.995664737945816,0
spsa,standard,391,784.0,-5.987618551532627,-5.987618551532627,0
spsa,standard,392,786.0,-6.0039572838127615,-6.0039572838127615,0
spsa,standard,393,788.0,-6.007314754935132,-6.007314754935132,0
spsa,standard,394,790.0,-5.991101902293693,-5.991101902293693,0
spsa,standard,395,792.0,-6.007868052686872,-6.007868052686872,0
spsa,standard,396,794.0,-6.014991864183985,-6.014991864183985,0
spsa,standard,397,796.0,-6.006947180902457,-6.006947180902457,0
spsa,standard,398,798.0,-6.011989981610082,-6.011989981610082,0
spsa,standard,399,800.0,-6.007121849067474,-6.007121849067474,0
spsa,standard,400,802.0,-6.016464961918036,-6.016464961918036,0
spsa,standard,401,804.0,-6.0190110185143055,-6.0190110185143055,0
spsa,standard,402,806.0,-6.019502006623632,-6.019502006623632,0
spsa,standard,403,808.0,-6.0183280145647675,-6.0183280145647675,0
spsa,standard,404,810.0,-6.028367483817003,-6.028367483817003,0
spsa,standard,405,812.0,-6.030420637754238,-6.030420637754238,0
spsa,standard,406,814.0,-6.0325538226932425,-6.0325538226932425,0
spsa,standard,407,816.0,-6.031221800259569,-6.031221800259569,0
spsa,standard,408,818.0,-6.044032623432939,-6.044032623432939,0
spsa,standard,409,820.0,-6.01819834660062,-6.01819834660062,0
spsa,standard,410,822.0,-6.043586717873673,-6.043586717873673,0
spsa,standard,411,824.0,-6.039779404073055,-6.039779404073055,0
spsa,standard,412,826.0,-6.039979802583732,-6.039979802583732,0
spsa,standard,413,828.0,-6.0475396822794245,-6.0475396822794245,0
spsa,standard,414,830.0,-6.044502241222618,-6.044502241222618,0
spsa,standard,415,832.0,-6.048571087516102,-6.048571087516102,0
spsa,standard,416,834.0,-6.03616509276061,-6.03616509276061,0
spsa,standard,417,836.0,-6.055833939773493,-6.055833939773493,0
spsa,standard,418,838.0,-6.0584515213788706,-6.0584515213788706,0
