optimizer,method,iteration,energy,energy_global,is_stage_boundary
adam,standard,49,-6.276136763447773,-6.276136763447773,0
adam,standard,50,-6.314335851618456,-6.314335851618456,0
adam,standard,51,-6.35097354357924,-6.35097354357924,0
adam,standard,52,-6.385455929146213,-6.385455929146213,0
adam,standard,53,-6.417484961825718,-6.417484961825718,0
adam,standard,54,-6.447069577996119,-6.447069577996119,0
adam,standard,55,-6.474483639781365,-6.474483639781365,0
adam,standard,56,-6.500258287173107,-6.500258287173107,0
adam,standard,57,-6.525152634527968,-6.525152634527968,0
adam,standard,58,-6.549984704722064,-6.549984704722064,0
adam,standard,59,-6.575362693983973,-6.575362693983973,0
adam,standard,60,-6.6015129694979215,-6.6015129694979215,0
adam,standard,61,-6.628300834636824,-6.628300834636824,0
adam,standard,62,-6.65535959841533,-6.65535959841533,0
adam,standard,63,-6.682220788411121,-6.682220788411121,0
adam,standard,64,-6.708405879859222,-6.708405879859222,0
adam,standard,65,-6.733507106068591,-6.733507106068591,0
adam,standard,66,-6.757261330374853,-6.757261330374853,0
adam,standard,67,-6.779566451284865,-6.779566451284865,0
adam,standard,68,-6.800442820727337,-6.800442820727337,0
adam,standard,69,-6.819994884727889,-6.819994884727889,0
adam,standard,70,-6.838386831580343,-6.838386831580343,0
adam,standard,71,-6.855798659333946,-6.855798659333946,0
adam,standard,72,-6.8723434091308135,-6.8723434091308135,0
adam,standard,73,-6.887983984519368,-6.887983984519368,0
adam,standard,74,-6.902519865021561,-6.902519865021561,0
adam,standard,75,-6.915672476910634,-6.915672476910634,0
adam,standard,76,-6.92722080683558,-6.92722080683558,0
adam,standard,77,-6.937103331756167,-6.937103331756167,0
adam,standard,78,-6.945435305477483,-6.945435305477483,0
adam,standard,79,-6.952453258929089,-6.952453258929089,0
adam,standard,80,-6.958440798795543,-6.958440798795543,0
adam,standard,81,-6.963678277990345,-6.963678277990345,0
adam,standard,82,-6.968417795533017,-6.968417795533017,0
adam,standard,83,-6.972872639911098,-6.972872639911098,0
adam,standard,84,-6.9772219682136996,-6.9772219682136996,0
adam,standard,85,-6.981627087870027,-6.981627087870027,0
adam,standard,86,-6.986241616817525,-6.986241616817525,0
adam,standard,87,-6.9912038371293725,-6.9912038371293725,0
adam,standard,88,-6.996623126207987,-6.996623126207987,0
adam,standard,89,-7.002578186141686,-7.002578186141686,0
adam,standard,90,-7.009122436055716,-7.009122436055716,0
adam,standard,91,-7.016279534823995,-7.016279534823995,0
adam,standard,92,-7.024031968927834,-7.024031968927834,0
adam,standard,93,-7.032323670143864,-7.032323670143864,0
adam,standard,94,-7.041081101783964,-7.041081101783964,0
adam,standard,95,-7.050231759644045,-7.050231759644045,0
adam,standard,96,-7.059705066670252,-7.059705066670252,0
adam,standard,97,-7.069427577134074,-7.069427577134074,0
adam,standard,98,-7.079330145938177,-7.079330145938177,0
adam,standard,99,-7.089363643097215,-7.089363643097215,0
adam,standard,100,-7.099507522466279,-7.099507522466279,0
adam,standard,101,-7.109767565152071,-7.109767565152071,0
adam,standard,102,-7.120170983278197,-7.120170983278197,0
adam,standard,103,-7.130761446801227,-7.130761446801227,0
adam,standard,104,-7.1415880802595275,-7.1415880802595275,0
adam,standard,105,-7.152685730356983,-7.152685730356983,0
adam,standard,106,-7.164051376609348,-7.164051376609348,0
adam,standard,107,-7.1756234566054315,-7.1756234566054315,0
adam,standard,108,-7.1872709794350635,-7.1872709794350635,0
adam,standard,109,-7.1988030739915585,-7.1988030739915585,0
adam,standard,110,-7.210011212277313,-7.210011212277313,0
adam,standard,111,-7.2207434796385535,-7.2207434796385535,0
adam,standard,112,-7.230979099836421,-7.230979099836421,0
adam,standard,113,-7.240846203562107,-7.240846203562107,0
adam,standard,114,-7.250551169562947,-7.250551169562947,0
adam,standard,115,-7.260258442237302,-7.260258442237302,0
adam,standard,116,-7.2700007119321155,-7.2700007119321155,0
adam,standard,117,-7.279673001286962,-7.279673001286962,0
adam,standard,118,-7.289104583673403,-7.289104583673403,0
adam,standard,119,-7.298152055822685,-7.298152055822685,0
adam,standard,120,-7.306743939792877,-7.306743939792877,0
adam,standard,121,-7.314849333867756,-7.314849333867756,0
adam,standard,122,-7.322417240812736,-7.322417240812736,0
adam,standard,123,-7.329359237359791,-7.329359237359791,0
adam,standard,124,-7.33559172901832,-7.33559172901832,0
adam,standard,125,-7.341093370835226,-7.341093370835226,0
adam,standard,126,-7.345926956539407,-7.345926956539407,0
adam,standard,127,-7.350206894337952,-7.350206894337952,0
adam,standard,128,-7.354037711044719,-7.354037711044719,0
adam,standard,129,-7.357473598364832,-7.357473598364832,0
adam,standard,130,-7.360524319918627,-7.360524319918627,0
adam,standard,131,-7.363186213114483,-7.363186213114483,0
adam,standard,132,-7.365464563836728,-7.365464563836728,0
adam,standard,133,-7.367377459143706,-7.367377459143706,0
adam,standard,134,-7.368951388378,-7.368951388378,0
adam,standard,135,-7.370218523609214,-7.370218523609214,0
adam,standard,136,-7.371217276423407,-7.371217276423407,0
adam,standard,137,-7.371992564296513,-7.371992564296513,0
adam,standard,138,-7.372593526987123,-7.372593526987123,0
adam,standard,139,-7.373070392376836,-7.373070392376836,0
adam,standard,140,-7.373471480775675,-7.373471480775675,0
adam,standard,141,-7.373838290000321,-7.373838290000321,0
adam,standard,142,-7.374198084465949,-7.374198084465949,0
adam,standard,143,-7.374558227786293,-7.374558227786293,0
adam,standard,144,-7.374908311816313,-7.374908311816313,0
adam,standard,145,-7.375231288001598,-7.375231288001598,0
adam,standard,146,-7.375516769055652,-7.375516769055652,0
adam,standard,147,-7.37576705225238,-7.37576705225238,0
adam,standard,148,-7.375993046729158,-7.375993046729158,0
adam,standard,149,-7.37620619297701,-7.37620619297701,0
adam,standard,150,-7.3764141170151545,-7.3764141170151545,0
adam,standard,151,-7.376621882174996,-7.376621882174996,0
adam,standard,152,-7.376834770004672,-7.376834770004672,0
adam,standard,153,-7.377058022285017,-7.377058022285017,0
adam,standard,154,-7.377293251228457,-7.377293251228457,0
adam,standard,155,-7.377535450338184,-7.377535450338184,0
adam,standard,156,-7.377774174332151,-7.377774174332151,0
adam,standard,157,-7.377998211409247,-7.377998211409247,0
adam,standard,158,-7.378200054353007,-7.378200054353007,0
adam,standard,159,-7.378377467039667,-7.378377467039667,0
adam,standard,160,-7.378532296209495,-7.378532296209495,0
adam,standard,161,-7.378668287452318,-7.378668287452318,0
adam,standard,162,-7.378789340913528,-7.378789340913528,0
adam,standard,163,-7.3788985699623595,-7.3788985699623595,0
adam,standard,164,-7.378997912418952,-7.378997912418952,0
adam,standard,165,-7.379088126029617,-7.379088126029617,0
adam,standard,166,-7.379169164951245,-7.379169164951245,0
adam,standard,167,-7.379240752525542,-7.379240752525542,0
adam,standard,168,-7.379302778441563,-7.379302778441563,0
adam,standard,169,-7.379355408379841,-7.379355408379841,0
adam,standard,170,-7.379399212091527,-7.379399212091527,0
adam,standard,171,-7.379435517240844,-7.379435517240844,0
adam,standard,172,-7.379466659854695,-7.379466659854695,0
adam,standard,173,-7.3794956404403695,-7.3794956404403695,0
adam,standard,174,-7.3795252139853815,-7.3795252139853815,0
adam,standard,175,-7.379557026866451,-7.379557026866451,0
adam,standard,176,-7.379591421488533,-7.379591421488533,0
adam,standard,177,-7.379627954101291,-7.379627954101291,0
adam,standard,178,-7.379666068619703,-7.379666068619703,0
adam,standard,179,-7.379705363017395,-7.379705363017395,0
adam,standard,180,-7.379745453005729,-7.379745453005729,0
adam,standard,181,-7.3797858663094855,-7.3797858663094855,0
adam,standard,182,-7.379826224216235,-7.379826224216235,0
adam,standard,183,-7.379866525366926,-7.379866525366926,0
adam,standard,184,-7.37990719565262,-7.37990719565262,0
adam,standard,185,-7.379948814627547,-7.379948814627547,0
adam,standard,186,-7.3799917537840365,-7.3799917537840365,0
adam,standard,187,-7.380036020281101,-7.380036020281101,0
adam,standard,188,-7.380081367454464,-7.380081367454464,0
adam,standard,189,-7.38012750078949,-7.38012750078949,0
adam,standard,190,-7.38017420756546,-7.38017420756546,0
adam,standard,191,-7.380221389153679,-7.380221389153679,0
adam,standard,192,-7.380269062775819,-7.380269062775819,0
adam,standard,193,-7.380317365397233,-7.380317365397233,0
adam,standard,194,-7.380366540447144,-7.380366540447144,0
adam,standard,195,-7.3804168931466725,-7.3804168931466725,0
adam,standard,196,-7.380468733083865,-7.380468733083865,0
adam,standard,197,-7.380522331592643,-7.380522331592643,0
adam,standard,198,-7.380577900479986,-7.380577900479986,0
adam,standard,199,-7.380635581799293,-7.380635581799293,0
adam,standard,200,-7.380695451570364,-7.380695451570364,0
adam,standard,201,-7.380757554997841,-7.380757554997841,0
adam,standard,202,-7.3808219663963754,-7.3808219663963754,0
adam,standard,203,-7.38088883176548,-7.38088883176548,0
adam,standard,204,-7.380958361479319,-7.380958361479319,0
adam,standard,205,-7.38103078674789,-7.38103078674789,0
adam,standard,206,-7.381106322218213,-7.381106322218213,0
adam,standard,207,-7.381185161350432,-7.381185161350432,0
adam,standard,208,-7.381267492850041,-7.381267492850041,0
adam,standard,209,-7.38135350979318,-7.38135350979318,0
adam,standard,210,-7.381443404160391,-7.381443404160391,0
adam,standard,211,-7.381537364899445,-7.381537364899445,0
adam,standard,212,-7.381635593380025,-7.381635593380025,0
adam,standard,213,-7.381738327197266,-7.381738327197266,0
adam,standard,214,-7.381845853107134,-7.381845853107134,0
adam,standard,215,-7.3819585014491516,-7.3819585014491516,0
adam,standard,216,-7.382076631379993,-7.382076631379993,0
adam,standard,217,-7.382200620839286,-7.382200620839286,0
adam,standard,218,-7.382330866244534,-7.382330866244534,0
adam,standard,219,-7.382467787297285,-7.382467787297285,0
adam,standard,220,-7.382611831723864,-7.382611831723864,0
adam,standard,221,-7.382763479271477,-7.382763479271477,0
adam,standard,222,-7.382923245567863,-7.382923245567863,0
adam,standard,223,-7.383091685006296,-7.383091685006296,0
adam,standard,224,-7.383269392132213,-7.383269392132213,0
adam,standard,225,-7.383457002050293,-7.383457002050293,0
adam,standard,226,-7.383655189772328,-7.383655189772328,0
adam,standard,227,-7.383864667598751,-7.383864667598751,0
adam,standard,228,-7.384086180400325,-7.384086180400325,0
adam,standard,229,-7.384320500594376,-7.384320500594376,0
adam,standard,230,-7.384568425244786,-7.384568425244786,0
adam,standard,231,-7.384830775014943,-7.384830775014943,0
adam,standard,232,-7.385108391259229,-7.385108391259229,0
adam,standard,233,-7.385402127891537,-7.385402127891537,0
adam,standard,234,-7.385712838151916,-7.385712838151916,0
adam,standard,235,-7.3860413583867714,-7.3860413583867714,0
adam,standard,236,-7.386388489609772,-7.386388489609772,0
adam,standard,237,-7.386754975243147,-7.386754975243147,0
adam,standard,238,-7.387141473110938,-7.387141473110938,0
adam,standard,239,-7.387548521687965,-7.387548521687965,0
adam,standard,240,-7.387976502135368,-7.387976502135368,0
adam,standard,241,-7.388425597006065,-7.388425597006065,0
adam,standard,242,-7.388895745180116,-7.388895745180116,0
adam,standard,243,-7.38938659281098,-7.38938659281098,0
adam,standard,244,-7.389897441734492,-7.389897441734492,0
adam,standard,245,-7.3904271983047565,-7.3904271983047565,0
adam,standard,246,-7.390974326259103,-7.390974326259103,0
adam,standard,247,-7.3915368075392465,-7.3915368075392465,0
adam,standard,248,-7.3921121156158245,-7.3921121156158245,0
adam,standard,249,-7.392697206602882,-7.392697206602882,0
adam,standard,250,-7.393288533662867,-7.393288533662867,0
adam,standard,251,-7.3938820897269935,-7.3938820897269935,0
adam,standard,252,-7.394473482703547,-7.394473482703547,0
adam,standard,253,-7.3950580459224655,-7.3950580459224655,0
adam,standard,254,-7.395630984001271,-7.395630984001271,0
adam,standard,255,-7.396187550643714,-7.396187550643714,0
adam,standard,256,-7.3967232506947305,-7.3967232506947305,0
adam,standard,257,-7.397234054642652,-7.397234054642652,0
adam,standard,258,-7.397716610016074,-7.397716610016074,0
adam,standard,259,-7.398168431118503,-7.398168431118503,0
adam,standard,260,-7.398588047063813,-7.398588047063813,0
adam,standard,261,-7.398975089136545,-7.398975089136545,0
adam,standard,262,-7.399330302521659,-7.399330302521659,0
adam,standard,263,-7.399655474035207,-7.399655474035207,0
adam,standard,264,-7.399953275962746,-7.399953275962746,0
adam,standard,265,-7.400227035726775,-7.400227035726775,0
adam,standard,266,-7.400480450756509,-7.400480450756509,0
adam,standard,267,-7.400717276047237,-7.400717276047237,0
adam,standard,268,-7.400941016767428,-7.400941016767428,0
adam,standard,269,-7.4011546587208725,-7.4011546587208725,0
adam,standard,270,-7.4013604652755145,-7.4013604652755145,0
adam,standard,271,-7.401559861138483,-7.401559861138483,0
adam,standard,272,-7.401753412300597,-7.401753412300597,0
adam,standard,273,-7.401940899251761,-7.401940899251761,0
adam,standard,274,-7.402121469083159,-7.402121469083159,0
adam,standard,275,-7.402293843077108,-7.402293843077108,0
adam,standard,276,-7.402456551051469,-7.402456551051469,0
adam,standard,277,-7.40260816260928,-7.40260816260928,0
adam,standard,278,-7.402747488403465,-7.402747488403465,0
adam,standard,279,-7.402873730835927,-7.402873730835927,0
adam,standard,280,-7.402986572076075,-7.402986572076075,0
adam,standard,281,-7.403086196471574,-7.403086196471574,0
adam,standard,282,-7.403173252956355,-7.403173252956355,0
adam,standard,283,-7.403248769855141,-7.403248769855141,0
adam,standard,284,-7.403314038800152,-7.403314038800152,0
adam,standard,285,-7.403370486001345,-7.403370486001345,0
adam,standard,286,-7.403419547983497,-7.403419547983497,0
adam,standard,287,-7.403462565664169,-7.403462565664169,0
adam,standard,288,-7.403500706091989,-7.403500706091989,0
adam,standard,289,-7.403534916151969,-7.403534916151969,0
adam,standard,290,-7.403565907826173,-7.403565907826173,0
adam,standard,291,-7.403594170773066,-7.403594170773066,0
adam,standard,292,-7.40362000543421,-7.40362000543421,0
adam,standard,293,-7.403643568699445,-7.403643568699445,0
adam,standard,294,-7.403664924236068,-7.403664924236068,0
adam,standard,295,-7.403684090620917,-7.403684090620917,0
adam,standard,296,-7.403701082062537,-7.403701082062537,0
adam,standard,297,-7.403715938425691,-7.403715938425691,0
adam,standard,298,-7.4037287431869645,-7.4037287431869645,0
adam,standard,299,-7.403739629640443,-7.403739629640443,0
adam,standard,300,-7.403748777008488,-7.403748777008488,0
adam,standard,301,-7.403756399024633,-7.403756399024633,0
adam,standard,302,-7.403762728025553,-7.403762728025553,0
adam,standard,303,-7.4037679976261845,-7.4037679976261845,0
adam,standard,304,-7.40377242671334,-7.40377242671334,0
adam,standard,305,-7.4037762068622754,-7.4037762068622754,0
adam,standard,306,-7.403779494467837,-7.403779494467837,0
adam,standard,307,-7.403782408004452,-7.403782408004452,0
adam,standard,308,-7.403785030010722,-7.403785030010722,0
adam,standard,309,-7.40378741274744,-7.40378741274744,0
adam,standard,310,-7.403789586086335,-7.403789586086335,0
adam,standard,311,-7.403791566077543,-7.403791566077543,0
adam,standard,312,-7.403793362800785,-7.403793362800785,0
adam,standard,313,-7.403794986464538,-7.403794986464538,0
adam,standard,314,-7.403796451194084,-7.403796451194084,0
adam,standard,315,-7.403797776443504,-7.403797776443504,0
adam,standard,316,-7.403798986385119,-7.403798986385119,0
adam,standard,317,-7.403800107907637,-7.403800107907637,0
adam,standard,318,-7.403801167966163,-7.403801167966163,0
adam,standard,319,-7.4038021909808425,-7.4038021909808425,0
adam,standard,320,-7.403803196816152,-7.403803196816152,0
adam,standard,321,-7.403804199643104,-7.403804199643104,0
adam,standard,322,-7.403805207750466,-7.403805207750466,0
adam,standard,323,-7.403806224175831,-7.403806224175831,0
adam,standard,324,-7.4038072479010175,-7.4038072479010175,0
adam,standard,325,-7.40380827530887,-7.40380827530887,0
adam,standard,326,-7.403809301619927,-7.403809301619927,0
adam,standard,327,-7.4038103220954605,-7.4038103220954605,0
adam,standard,328,-7.4038113328855815,-7.4038113328855815,0
adam,standard,329,-7.403812331488268,-7.403812331488268,0
adam,standard,330,-7.403813316856737,-7.403813316856737,0
adam,standard,331,-7.403814289236105,-7.403814289236105,0
adam,standard,332,-7.403815249829318,-7.403815249829318,0
adam,standard,333,-7.4038162003883095,-7.4038162003883095,0
adam,standard,334,-7.403817142811079,-7.403817142811079,0
adam,standard,335,-7.403818078800891,-7.403818078800891,0
adam,standard,336,-7.403819009621844,-7.403819009621844,0
adam,standard,337,-7.403819935964549,-7.403819935964549,0
adam,standard,338,-7.4038208579178715,-7.4038208579178715,0
adam,standard,339,-7.403821775032661,-7.403821775032661,0
adam,standard,340,-7.4038226864516306,-7.4038226864516306,0
adam,standard,341,-7.403823591077937,-7.403823591077937,0
adam,standard,342,-7.403824487751683,-7.403824487751683,0
adam,standard,343,-7.40382537540762,-7.40382537540762,0
adam,standard,344,-7.403826253192864,-7.403826253192864,0
adam,standard,345,-7.403827120533486,-7.403827120533486,0
adam,standard,346,-7.403827977147773,-7.403827977147773,0
adam,standard,347,-7.403828823013724,-7.403828823013724,0
adam,standard,348,-7.403829658305937,-7.403829658305937,0
adam,standard,349,-7.4038304833192,-7.4038304833192,0
adam,standard,350,-7.403831298396133,-7.403831298396133,0
adam,standard,351,-7.4038321038721,-7.4038321038721,0
adam,standard,352,-7.403832900043741,-7.403832900043741,0
adam,standard,353,-7.4038336871617645,-7.4038336871617645,0
adam,standard,354,-7.40383446544295,-7.40383446544295,0
adam,standard,355,-7.403835235092035,-7.403835235092035,0
adam,standard,356,-7.4038359963257525,-7.4038359963257525,0
adam,standard,357,-7.403836749389789,-7.403836749389789,0
adam,standard,358,-7.4038374945659555,-7.4038374945659555,0
adam,standard,359,-7.403838232167289,-7.403838232167289,0
adam,standard,360,-7.403838962524501,-7.403838962524501,0
adam,standard,361,-7.403839685967078,-7.403839685967078,0
adam,standard,362,-7.4038404028043745,-7.4038404028043745,0
adam,standard,363,-7.4038411133101985,-7.4038411133101985,0
adam,standard,364,-7.403841817714194,-7.403841817714194,0
adam,standard,365,-7.403842516200276,-7.403842516200276,0
adam,standard,366,-7.403843208911838,-7.403843208911838,0
adam,standard,367,-7.4038438959616615,-7.4038438959616615,0
adam,standard,368,-7.403844577444645,-7.403844577444645,0
adam,standard,369,-7.403845253450547,-7.403845253450547,0
adam,standard,370,-7.4038459240754495,-7.4038459240754495,0
adam,standard,371,-7.403846589430078,-7.403846589430078,0
adam,standard,372,-7.403847249644636,-7.403847249644636,0
adam,standard,373,-7.4038479048700205,-7.4038479048700205,0
adam,standard,374,-7.4038485552750455,-7.4038485552750455,0
adam,standard,375,-7.4038492010412895,-7.4038492010412895,0
adam,standard,376,-7.403849842355713,-7.403849842355713,0
adam,standard,377,-7.403850479402296,-7.403850479402296,0
adam,standard,378,-7.40385111235411,-7.40385111235411,0
adam,standard,379,-7.403851741366373,-7.403851741366373,0
adam,standard,380,-7.40385236657201,-7.40385236657201,0
adam,standard,381,-7.403852988079582,-7.403852988079582,0
adam,standard,382,-7.403853605974258,-7.403853605974258,0
adam,standard,383,-7.403854220321176,-7.403854220321176,0
adam,standard,384,-7.4038548311705155,-7.4038548311705155,0
adam,standard,385,-7.403855438563756,-7.403855438563756,0
adam,standard,386,-7.40385604253946,-7.40385604253946,0
adam,standard,387,-7.40385664313858,-7.40385664313858,0
adam,standard,388,-7.4038572404077945,-7.4038572404077945,0
adam,standard,389,-7.403857834401231,-7.403857834401231,0
adam,standard,390,-7.40385842518035,-7.40385842518035,0
adam,standard,391,-7.403859012812475,-7.403859012812475,0
adam,standard,392,-7.403859597368163,-7.403859597368163,0
adam,standard,393,-7.403860178918162,-7.403860178918162,0
adam,standard,394,-7.403860757530785,-7.403860757530785,0
adam,standard,395,-7.40386133326939,-7.40386133326939,0
adam,standard,396,-7.403861906190812,-7.403861906190812,0
adam,standard,397,-7.403862476344792,-7.403862476344792,0
adam,standard,398,-7.403863043773942,-7.403863043773942,0
adam,standard,399,-7.40386360851463,-7.40386360851463,0
adam,standard,400,-7.403864170598131,-7.403864170598131,0
adam,standard,401,-7.403864730052172,-7.403864730052172,0
adam,standard,402,-7.403865286902296,-7.403865286902296,0
adam,standard,403,-7.403865841173282,-7.403865841173282,0
adam,standard,404,-7.403866392890016,-7.403866392890016,0
adam,standard,405,-7.40386694207808,-7.40386694207808,0
adam,standard,406,-7.403867488763916,-7.403867488763916,0
adam,standard,407,-7.403868032974618,-7.403868032974618,0
adam,standard,408,-7.403868574737515,-7.403868574737515,0
adam,standard,409,-7.403869114079417,-7.403869114079417,0
adam,standard,410,-7.403869651026021,-7.403869651026021,0
adam,standard,411,-7.403870185601338,-7.403870185601338,0
adam,standard,412,-7.403870717827174,-7.403870717827174,0
adam,standard,413,-7.403871247723061,-7.403871247723061,0
adam,standard,414,-7.403871775306122,-7.403871775306122,0
adam,standard,415,-7.403872300591268,-7.403872300591268,0
adam,standard,416,-7.4038728235915165,-7.4038728235915165,0
adam,standard,417,-7.403873344318313,-7.403873344318313,0
adam,standard,418,-7.403873862781808,-7.403873862781808,0
adam,standard,419,-7.403874378991199,-7.403874378991199,0
adam,standard,420,-7.403874892954812,-7.403874892954812,0
adam,standard,421,-7.403875404680254,-7.403875404680254,0
adam,standard,422,-7.4038759141743276,-7.4038759141743276,0
adam,standard,423,-7.403876421443065,-7.403876421443065,0
adam,standard,424,-7.403876926491552,-7.403876926491552,0
adam,standard,425,-7.403877429323829,-7.403877429323829,0
adam,standard,426,-7.403877929942796,-7.403877929942796,0
adam,standard,427,-7.403878428350145,-7.403878428350145,0
adam,standard,428,-7.4038789245463965,-7.4038789245463965,0
adam,standard,429,-7.40387941853086,-7.40387941853086,0
adam,standard,430,-7.403879910301665,-7.403879910301665,0
adam,standard,431,-7.403880399855896,-7.403880399855896,0
adam,standard,432,-7.403880887189529,-7.403880887189529,0
adam,standard,433,-7.403881372297711,-7.403881372297711,0
adam,standard,434,-7.403881855174689,-7.403881855174689,0
adam,standard,435,-7.403882335813973,-7.403882335813973,0
adam,standard,436,-7.403882814208154,-7.403882814208154,0
adam,standard,437,-7.403883290349277,-7.403883290349277,0
adam,standard,438,-7.403883764228582,-7.403883764228582,0
adam,standard,439,-7.4038842358366255,-7.4038842358366255,0
adam,standard,440,-7.403884705163222,-7.403884705163222,0
adam,standard,441,-7.403885172197625,-7.403885172197625,0
adam,standard,442,-7.40388563692836,-7.40388563692836,0
adam,standard,443,-7.403886099343301,-7.403886099343301,0
adam,standard,444,-7.403886559429796,-7.403886559429796,0
adam,standard,445,-7.403887017174565,-7.403887017174565,0
adam,standard,446,-7.403887472563982,-7.403887472563982,0
adam,standard,447,-7.403887925583879,-7.403887925583879,0
adam,standard,448,-7.403888376219752,-7.403888376219752,0
adam,standard,449,-7.403888824456691,-7.403888824456691,0
adam,standard,450,-7.403889270279594,-7.403889270279594,0
adam,standard,451,-7.403889713673076,-7.403889713673076,0
adam,standard,452,-7.40389015462152,-7.40389015462152,0
adam,standard,453,-7.40389059310916,-7.40389059310916,0
adam,standard,454,-7.403891029120073,-7.403891029120073,0
adam,standard,455,-7.403891462638283,-7.403891462638283,0
adam,standard,456,-7.40389189364772,-7.40389189364772,0
adam,standard,457,-7.403892322132253,-7.403892322132253,0
adam,standard,458,-7.403892748075836,-7.403892748075836,0
adam,standard,459,-7.403893171462414,-7.403893171462414,0
adam,standard,460,-7.403893592276116,-7.403893592276116,0
adam,standard,461,-7.403894010501121,-7.403894010501121,0
adam,standard,462,-7.4038944261218145,-7.4038944261218145,0
adam,standard,463,-7.403894839122836,-7.403894839122836,0
adam,standard,464,-7.40389524948906,-7.40389524948906,0
adam,standard,465,-7.403895657205654,-7.403895657205654,0
adam,standard,466,-7.4038960622581085,-7.4038960622581085,0
adam,standard,467,-7.403896464632312,-7.403896464632312,0
adam,standard,468,-7.4038968643145475,-7.4038968643145475,0
adam,standard,469,-7.403897261291479,-7.403897261291479,0
adam,standard,470,-7.403897655550332,-7.403897655550332,0
adam,standard,471,-7.403898047078786,-7.403898047078786,0
adam,standard,472,-7.4038984358650035,-7.4038984358650035,0
adam,standard,473,-7.403898821897767,-7.403898821897767,0
adam,standard,474,-7.40389920516635,-7.40389920516635,0
adam,standard,475,-7.403899585660768,-7.403899585660768,0
adam,standard,476,-7.40389996337154,-7.40389996337154,0
adam,standard,477,-7.403900338289934,-7.403900338289934,0
adam,standard,478,-7.403900710407862,-7.403900710407862,0
adam,standard,479,-7.403901079717952,-7.403901079717952,0
adam,standard,480,-7.403901446213508,-7.403901446213508,0
adam,standard,481,-7.403901809888623,-7.403901809888623,0
adam,standard,482,-7.40390217073815,-7.40390217073815,0
adam,standard,483,-7.403902528757692,-7.403902528757692,0
adam,standard,484,-7.403902883943647,-7.403902883943647,0
adam,standard,485,-7.403903236293206,-7.403903236293206,0
adam,standard,486,-7.403903585804422,-7.403903585804422,0
adam,standard,487,-7.403903932476091,-7.403903932476091,0
adam,standard,488,-7.403904276307899,-7.403904276307899,0
adam,standard,489,-7.403904617300358,-7.403904617300358,0
adam,standard,490,-7.403904955454806,-7.403904955454806,0
adam,standard,491,-7.403905290773455,-7.403905290773455,0
adam,standard,492,-7.403905623259321,-7.403905623259321,0
